Unnamed: 0,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Season,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets,dma_home,dma_away,National_Gm_Num,Network,Start_Time,End_Time,Duration_Mins,National_Rating,Average_Viewers_000,Average_Households_000,GM,DAY,ET,LOCAL,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
,2013-11-20,GSW,MEM,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,MIL,POR,,,,,,,,2013-14,11789.0,18717.0,,,,,0.9,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,MIN,LAC,,,,,,,,2013-14,13101.0,19356.0,,,,,1.74,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,NOP,UTA,,,,,,,,2013-14,13203.0,16867.0,,,,,0.64,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,NYK,IND,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,ORL,MIA,,,,,,,,2013-14,17256.0,18846.0,,,,,1.52,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,PHI,TOR,,,,,,,,2013-14,10787.0,20328.0,,,,,2.94,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,PHX,SAC,,,,,,,,2013-14,12705.0,19023.0,,,,,1.89,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-20,SAS,BOS,,,,,,,,2013-14,18581.0,18418.0,,,,,0.94,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-19,DET,NYK,,,,,,,,2013-14,13213.0,19971.0,,,,,1.85,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-19,HOU,BOS,,,,,,,,2013-14,18232.0,18055.0,,,,,2.45,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-19,MIA,ATL,,,,,,,,2013-14,19600.0,19600.0,,,,,1.7,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-19,SAC,PHX,,,,,,,,2013-14,14626.0,17317.0,,,,,1.38,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-19,WAS,MIN,,,,,,,,2013-14,14804.0,20356.0,,,,,2.48,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,BRK,POR,,,,,,,,2013-14,17732.0,17732.0,,,,,7.35,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,CHI,CHA,,,,,,,,2013-14,21628.0,20917.0,,,,,3.46,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,DAL,PHI,,,,,,,,2013-14,19790.0,19200.0,,,,,2.71,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,LAC,MEM,,,,,,,,2013-14,19060.0,19060.0,,,,,5.48,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,OKC,DEN,,,,,,,,2013-14,18203.0,18203.0,,,,,0.72,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-18,UTA,GSW,,,,,,,,2013-14,16051.0,19911.0,,,,,0.92,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-17,LAL,DET,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-17,SAC,MEM,,,,,,,,2013-14,15630.0,17317.0,,,,,1.38,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-17,TOR,POR,,,,,,,,2013-14,17945.0,19800.0,,,,,2.86,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,CHA,MIA,,,,,,,,2013-14,19084.0,19077.0,,,,,1.19,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,CHI,IND,,,,,,,,2013-14,22158.0,20917.0,,,,,3.46,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,GSW,UTA,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,HOU,DEN,,,,,,,,2013-14,18147.0,18055.0,,,,,2.45,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,LAC,BRK,,,,,,,,2013-14,19349.0,19060.0,,,,,5.48,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,MIL,OKC,,,,,,,,2013-14,15984.0,18717.0,,,,,0.9,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,MIN,BOS,,,,,,,,2013-14,15111.0,19356.0,,,,,1.74,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,NOP,PHI,,,,,,,,2013-14,16659.0,16867.0,,,,,0.64,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,NYK,ATL,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,ORL,DAL,,,,,,,,2013-14,15039.0,18846.0,,,,,1.52,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-16,WAS,CLE,,,,,,,,2013-14,18038.0,20356.0,,,,,2.48,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,ATL,PHI,,,,,,,,2013-14,12070.0,18047.0,,,,,2.41,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,BOS,POR,,,,,,,,2013-14,18624.0,18624.0,,,,,2.42,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,CLE,CHA,,,,,,,,2013-14,18679.0,20562.0,,,,,1.5,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,DEN,MIN,,,,,,,,2013-14,17142.0,19155.0,,,,,1.63,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,IND,MIL,,,,,,,,2013-14,16202.0,18165.0,,,,,1.09,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,LAL,MEM,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,MIA,DAL,,,,,,,,2013-14,19772.0,19600.0,,,,,1.7,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,PHX,BRK,,,,,,,,2013-14,15984.0,19023.0,,,,,1.89,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,SAC,DET,,,,,,,,2013-14,17317.0,17317.0,,,,,1.38,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,TOR,CHI,,,,,,,,2013-14,19800.0,19800.0,,,,,2.86,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-15,UTA,SAS,,,,,,,,2013-14,17530.0,19911.0,,,,,0.92,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-14,GSW,OKC,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-14,NYK,HOU,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,ATL,NYK,,,,,,,,2013-14,15057.0,18047.0,,,,,2.41,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,BOS,CHA,,,,,,,,2013-14,17032.0,18624.0,,,,,2.42,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,DEN,LAL,,,,,,,,2013-14,17824.0,19155.0,,,,,1.63,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,LAC,OKC,,,,,,,,2013-14,19273.0,19060.0,,,,,5.48,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,MEM,TOR,,,,,,,,2013-14,15971.0,18119.0,,,,,0.63,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,MIN,CLE,,,,,,,,2013-14,14978.0,19356.0,,,,,1.74,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,ORL,MIL,,,,,,,,2013-14,13588.0,18846.0,,,,,1.52,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,PHI,HOU,,,,,,,,2013-14,11671.0,20328.0,,,,,2.94,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,POR,PHX,,,,,,,,2013-14,19537.0,21538.0,,,,,1.14,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,SAC,BRK,,,,,,,,2013-14,15122.0,17317.0,,,,,1.38,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,SAS,WAS,,,,,,,,2013-14,18581.0,18418.0,,,,,0.94,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-13,UTA,NOP,,,,,,,,2013-14,16717.0,19911.0,,,,,0.92,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-12,DAL,WAS,,,,,,,,2013-14,19627.0,19200.0,,,,,2.71,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-12,GSW,DET,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-12,LAL,NOP,,,,,,,,2013-14,18426.0,18997.0,,,,,5.48,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-12,MIA,MIL,,,,,,,,2013-14,19600.0,19600.0,,,,,1.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,BOS,ORL,,,,,,,,2013-14,18624.0,18624.0,,,,,2.42,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,CHA,ATL,,,,,,,,2013-14,13996.0,19077.0,,,,,1.19,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,CHI,CLE,,,,,,,,2013-14,21778.0,20917.0,,,,,3.46,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,HOU,TOR,,,,,,,,2013-14,18134.0,18055.0,,,,,2.45,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,IND,MEM,,,,,,,,2013-14,13130.0,18165.0,,,,,1.09,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,LAC,MIN,,,,,,,,2013-14,19060.0,19060.0,,,,,5.48,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,PHI,SAS,,,,,,,,2013-14,12424.0,20328.0,,,,,2.94,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,POR,DET,,,,,,,,2013-14,18834.0,21538.0,,,,,1.14,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-11,UTA,DEN,,,,,,,,2013-14,16866.0,19911.0,,,,,0.92,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-10,LAL,MIN,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-10,NYK,SAS,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-10,OKC,WAS,,,,,,,,2013-14,18203.0,18203.0,,,,,0.72,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-10,PHX,NOP,,,,,,,,2013-14,13154.0,19023.0,,,,,1.89,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,ATL,ORL,,,,,,,,2013-14,15189.0,18047.0,,,,,2.41,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,BRK,IND,,,,,,,,2013-14,17732.0,17732.0,,,,,7.35,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,CLE,PHI,,,,,,,,2013-14,20562.0,20562.0,,,,,1.5,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,HOU,LAC,,,,,,,,2013-14,18108.0,18055.0,,,,,2.45,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,MEM,GSW,,,,,,,,2013-14,16989.0,18119.0,,,,,0.63,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,MIA,BOS,,,,,,,,2013-14,19710.0,19600.0,,,,,1.7,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,MIL,DAL,,,,,,,,2013-14,16448.0,18717.0,,,,,0.9,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,SAC,POR,,,,,,,,2013-14,15482.0,17317.0,,,,,1.38,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-09,TOR,UTA,,,,,,,,2013-14,17211.0,19800.0,,,,,2.86,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,CHA,NYK,,,,,,,,2013-14,16465.0,19077.0,,,,,1.19,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,CHI,UTA,,,,,,,,2013-14,21946.0,20917.0,,,,,3.46,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,DET,OKC,,,,,,,,2013-14,15624.0,19971.0,,,,,1.85,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,IND,TOR,,,,,,,,2013-14,13316.0,18165.0,,,,,1.09,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,MIN,DAL,,,,,,,,2013-14,13677.0,19356.0,,,,,1.74,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,NOP,LAL,,,,,,,,2013-14,18209.0,16867.0,,,,,0.64,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,ORL,BOS,,,,,,,,2013-14,17555.0,18846.0,,,,,1.52,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,PHI,CLE,,,,,,,,2013-14,15219.0,20328.0,,,,,2.94,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,PHX,DEN,,,,,,,,2013-14,15145.0,19023.0,,,,,1.89,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,POR,SAC,,,,,,,,2013-14,17627.0,21538.0,,,,,1.14,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,SAS,GSW,,,,,,,,2013-14,18581.0,18418.0,,,,,0.94,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-08,WAS,BRK,,,,,,,,2013-14,17215.0,20356.0,,,,,2.48,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-07,DEN,ATL,,,,,,,,2013-14,15404.0,19155.0,,,,,1.63,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-07,HOU,LAL,,,,,,,,2013-14,18133.0,18055.0,,,,,2.45,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-07,MIA,LAC,,,,,,,,2013-14,19600.0,19600.0,,,,,1.7,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,BOS,UTA,,,,,,,,2013-14,17130.0,18624.0,,,,,2.42,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,CHA,TOR,,,,,,,,2013-14,11118.0,19077.0,,,,,1.19,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,IND,CHI,,,,,,,,2013-14,18165.0,18165.0,,,,,1.09,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,MEM,NOP,,,,,,,,2013-14,15209.0,18119.0,,,,,0.63,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,MIL,CLE,,,,,,,,2013-14,14340.0,18717.0,,,,,0.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,MIN,GSW,,,,,,,,2013-14,15559.0,19356.0,,,,,1.74,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,OKC,DAL,,,,,,,,2013-14,18203.0,18203.0,,,,,0.72,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,ORL,LAC,,,,,,,,2013-14,15807.0,18846.0,,,,,1.52,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,PHI,WAS,,,,,,,,2013-14,10117.0,20328.0,,,,,2.94,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-06,SAS,PHX,,,,,,,,2013-14,17870.0,18418.0,,,,,0.94,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,BRK,UTA,,,,,,,,2013-14,17732.0,17732.0,,,,,7.35,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,DAL,LAL,,,,,,,,2013-14,19670.0,19200.0,,,,,2.71,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,DEN,SAS,,,,,,,,2013-14,15721.0,19155.0,,,,,1.63,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,DET,IND,,,,,,,,2013-14,13401.0,19971.0,,,,,1.85,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,NOP,PHX,,,,,,,,2013-14,13404.0,16867.0,,,,,0.64,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,NYK,CHA,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,POR,HOU,,,,,,,,2013-14,17491.0,21538.0,,,,,1.14,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,SAC,ATL,,,,,,,,2013-14,13506.0,17317.0,,,,,1.38,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-05,TOR,MIA,,,,,,,,2013-14,18470.0,19800.0,,,,,2.86,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-04,CLE,MIN,,,,,,,,2013-14,17892.0,20562.0,,,,,1.5,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-04,LAC,HOU,,,,,,,,2013-14,19404.0,19060.0,,,,,5.48,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-04,MEM,BOS,,,,,,,,2013-14,15872.0,18119.0,,,,,0.63,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-04,PHI,GSW,,,,,,,,2013-14,11089.0,20328.0,,,,,2.94,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,DET,BOS,,,,,,,,2013-14,14978.0,19971.0,,,,,1.85,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,LAL,ATL,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,MIA,WAS,,,,,,,,2013-14,19600.0,19600.0,,,,,1.7,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,NYK,MIN,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,OKC,PHX,,,,,,,,2013-14,18203.0,18203.0,,,,,0.72,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-03,ORL,BRK,,,,,,,,2013-14,15297.0,18846.0,,,,,1.52,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,DAL,MEM,,,,,,,,2013-14,20262.0,19200.0,,,,,2.71,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,GSW,SAC,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,IND,CLE,,,,,,,,2013-14,16242.0,18165.0,,,,,1.09,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,MIL,TOR,,,,,,,,2013-14,16046.0,18717.0,,,,,0.9,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,NOP,CHA,,,,,,,,2013-14,15232.0,16867.0,,,,,0.64,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,PHI,CHI,,,,,,,,2013-14,15782.0,20328.0,,,,,2.94,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,POR,SAS,,,,,,,,2013-14,20028.0,21538.0,,,,,1.14,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-02,UTA,HOU,,,,,,,,2013-14,19498.0,19911.0,,,,,0.92,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,ATL,TOR,,,,,,,,2013-14,18118.0,18047.0,,,,,2.41,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,BOS,MIL,,,,,,,,2013-14,18624.0,18624.0,,,,,2.42,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,BRK,MIA,,,,,,,,2013-14,17732.0,17732.0,,,,,7.35,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,CHA,CLE,,,,,,,,2013-14,18017.0,19077.0,,,,,1.19,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,DEN,POR,,,,,,,,2013-14,19155.0,19155.0,,,,,1.63,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,HOU,DAL,,,,,,,,2013-14,18142.0,18055.0,,,,,2.45,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,LAL,SAS,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,MEM,DET,,,,,,,,2013-14,18119.0,18119.0,,,,,0.63,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,MIN,OKC,,,,,,,,2013-14,17433.0,19356.0,,,,,1.74,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,ORL,NOP,,,,,,,,2013-14,18846.0,18846.0,,,,,1.52,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,PHX,UTA,,,,,,,,2013-14,14662.0,19023.0,,,,,1.89,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,SAC,LAC,,,,,,,,2013-14,17317.0,17317.0,,,,,1.38,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-11-01,WAS,PHI,,,,,,,,2013-14,17160.0,20356.0,,,,,2.48,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-31,CHI,NYK,,,,,,,,2013-14,22022.0,20917.0,,,,,3.46,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-31,LAC,GSW,,,,,,,,2013-14,19060.0,19060.0,,,,,5.48,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,CLE,BRK,,,,,,,,2013-14,20562.0,20562.0,,,,,1.5,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,DAL,ATL,,,,,,,,2013-14,19834.0,19200.0,,,,,2.71,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,DET,WAS,,,,,,,,2013-14,19258.0,19971.0,,,,,1.85,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,GSW,LAL,,,,,,,,2013-14,19596.0,19596.0,,,,,2.49,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,HOU,CHA,,,,,,,,2013-14,18083.0,18055.0,,,,,2.45,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,MIN,ORL,,,,,,,,2013-14,17988.0,19356.0,,,,,1.74,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,NOP,IND,,,,,,,,2013-14,17803.0,16867.0,,,,,0.64,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,NYK,MIL,,,,,,,,2013-14,19812.0,19812.0,,,,,7.35,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,PHI,MIA,,,,,,,,2013-14,19523.0,20328.0,,,,,2.94,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,PHX,POR,,,,,,,,2013-14,17208.0,19023.0,,,,,1.89,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,SAC,DEN,,,,,,,,2013-14,17317.0,17317.0,,,,,1.38,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,SAS,MEM,,,,,,,,2013-14,18581.0,18418.0,,,,,0.94,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,TOR,BOS,,,,,,,,2013-14,20155.0,19800.0,,,,,2.86,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-30,UTA,OKC,,,,,,,,2013-14,19911.0,19911.0,,,,,0.92,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-29,IND,ORL,,,,,,,,2013-14,18165.0,18165.0,,,,,1.09,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-29,LAL,LAC,,,,,,,,2013-14,18997.0,18997.0,,,,,5.48,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-10-29,MIA,CHI,,,,,,,,2013-14,19964.0,19600.0,,,,,1.7,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,BRK,DET,,,,,,,,2012-13,16868.0,17732.0,,,,,7.35,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,CHA,CLE,,,,,,,,2012-13,13487.0,19077.0,,,,,1.19,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,CHI,WAS,,,,,,,,2012-13,22421.0,20917.0,,,,,3.46,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,DAL,NOP,,,,,,,,2012-13,19973.0,19200.0,,,,,2.71,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,DEN,PHX,,,,,,,,2012-13,17539.0,19155.0,,,,,1.63,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013-04-17,IND,PHI,,,,,,,,2012-13,18165.0,18165.0,,,,,1.09,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
