Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2012-13,ATL,BOS,2013-01-25,15595,18047,,,,
2012-13,CHI,GSW,2013-01-25,21756,20917,,,,
2012-13,CLE,MIL,2013-01-25,15098,20562,,,,
2012-13,DAL,SAS,2013-01-25,19884,19200,,,,
2012-13,LAL,UTA,2013-01-25,18997,18997,,,,
2012-13,MEM,BRK,2013-01-25,16911,18119,,,,
2012-13,MIA,DET,2013-01-25,20236,19600,,,,
2012-13,NOP,HOU,2013-01-25,15302,16867,,,,
2012-13,SAC,OKC,2013-01-25,15022,17317,,,,
2012-13,WAS,MIN,2013-01-25,14095,20356,,,,
2012-13,BOS,NYK,2013-01-24,18624,18624,,,,
2012-13,ORL,TOR,2013-01-24,17145,18846,,,,
2012-13,PHX,LAC,2013-01-24,16017,19023,,,,
2012-13,CHA,ATL,2013-01-23,12534,19077,,,,
2012-13,CHI,DET,2013-01-23,21567,20917,,,,
2012-13,GSW,OKC,2013-01-23,19596,19596,,,,
2012-13,HOU,DEN,2013-01-23,16867,18055,,,,
2012-13,MEM,LAL,2013-01-23,17984,18119,,,,
2012-13,MIA,TOR,2013-01-23,20002,19600,,,,
2012-13,MIN,BRK,2013-01-23,15785,19356,,,,
2012-13,POR,IND,2013-01-23,18934,21538,,,,
2012-13,SAC,PHX,2013-01-23,12741,17317,,,,
2012-13,SAS,NOP,2013-01-23,17511,18418,,,,
2012-13,UTA,WAS,2013-01-23,18158,19911,,,,
2012-13,CLE,BOS,2013-01-22,14192,20562,,,,
2012-13,DET,ORL,2013-01-22,11798,19971,,,,
2012-13,LAC,OKC,2013-01-22,19451,19060,,,,
2012-13,MIL,PHI,2013-01-22,13080,18717,,,,
2012-13,ATL,MIN,2013-01-21,13808,18047,,,,
2012-13,CHA,HOU,2013-01-21,16108,19077,,,,
2012-13,CHI,LAL,2013-01-21,22550,20917,,,,
2012-13,GSW,LAC,2013-01-21,19596,19596,,,,
2012-13,MEM,IND,2013-01-21,17508,18119,,,,
2012-13,NOP,SAC,2013-01-21,10880,16867,,,,
2012-13,NYK,BRK,2013-01-21,19033,19812,,,,
2012-13,PHI,SAS,2013-01-21,15346,20328,,,,
2012-13,POR,WAS,2013-01-21,17336,21538,,,,
2012-13,DEN,OKC,2013-01-20,19155,19155,,,,
2012-13,DET,BOS,2013-01-20,17575,19971,,,,
2012-13,ORL,DAL,2013-01-20,18192,18846,,,,
2012-13,TOR,LAL,2013-01-20,19800,19800,,,,
2012-13,ATL,SAS,2013-01-19,18255,18047,,,,
2012-13,CHA,SAC,2013-01-19,17012,19077,,,,
2012-13,CHI,MEM,2013-01-19,22124,20917,,,,
2012-13,LAC,WAS,2013-01-19,19188,19060,,,,
2012-13,MIN,HOU,2013-01-19,16799,19356,,,,
2012-13,NOP,GSW,2013-01-19,15472,16867,,,,
2012-13,POR,MIL,2013-01-19,20487,21538,,,,
2012-13,UTA,CLE,2013-01-19,19911,19911,,,,
2012-13,BOS,CHI,2013-01-18,18624,18624,,,,
2012-13,BRK,ATL,2013-01-18,17732,17732,,,,
2012-13,DAL,OKC,2013-01-18,20434,19200,,,,
2012-13,DEN,WAS,2013-01-18,16523,19155,,,,
2012-13,IND,HOU,2013-01-18,16902,18165,,,,
2012-13,MEM,SAC,2013-01-18,15910,18119,,,,
2012-13,ORL,CHA,2013-01-18,17598,18846,,,,
2012-13,PHI,TOR,2013-01-18,16574,20328,,,,
2012-13,SAS,GSW,2013-01-18,18581,18418,,,,
2012-13,DET,NYK,2013-01-17,18689,19971,,,,
2012-13,LAL,MIA,2013-01-17,18997,18997,,,,
2012-13,MIN,LAC,2013-01-17,16198,19356,,,,
2012-13,PHX,MIL,2013-01-17,15963,19023,,,,
2012-13,ATL,BRK,2013-01-16,15029,18047,,,,
2012-13,BOS,NOP,2013-01-16,18624,18624,,,,
2012-13,DAL,HOU,2013-01-16,20147,19200,,,,
2012-13,GSW,MIA,2013-01-16,19596,19596,,,,
2012-13,OKC,DEN,2013-01-16,18203,18203,,,,
2012-13,ORL,IND,2013-01-16,17499,18846,,,,
2012-13,POR,CLE,2013-01-16,18880,21538,,,,
2012-13,SAC,WAS,2013-01-16,11611,17317,,,,
2012-13,SAS,MEM,2013-01-16,18581,18418,,,,
2012-13,TOR,CHI,2013-01-16,18674,19800,,,,
2012-13,BRK,TOR,2013-01-15,16236,17732,,,,
2012-13,CHA,IND,2013-01-15,12996,19077,,,,
2012-13,DEN,POR,2013-01-15,15521,19155,,,,
2012-13,HOU,LAC,2013-01-15,16823,18055,,,,
2012-13,LAL,MIL,2013-01-15,18997,18997,,,,
2012-13,PHI,NOP,2013-01-15,17304,20328,,,,
2012-13,BOS,CHA,2013-01-14,18624,18624,,,,
2012-13,CHI,ATL,2013-01-14,21430,20917,,,,
2012-13,DAL,MIN,2013-01-14,19486,19200,,,,
2012-13,MEM,LAC,2013-01-14,15837,18119,,,,
2012-13,PHX,OKC,2013-01-14,14951,19023,,,,
2012-13,SAC,CLE,2013-01-14,12194,17317,,,,
2012-13,UTA,MIA,2013-01-14,19911,19911,,,,
2012-13,WAS,ORL,2013-01-14,14648,20356,,,,
2012-13,BRK,IND,2013-01-13,16499,17732,,,,
2012-13,DEN,GSW,2013-01-13,15861,19155,,,,
2012-13,LAL,CLE,2013-01-13,18997,18997,,,,
2012-13,NYK,NOP,2013-01-13,19033,19812,,,,
2012-13,POR,OKC,2013-01-13,20423,21538,,,,
2012-13,SAS,MIN,2013-01-13,18144,18418,,,,
2012-13,TOR,MIL,2013-01-13,17384,19800,,,,
2012-13,CHI,PHX,2013-01-12,21874,20917,,,,
2012-13,DAL,MEM,2013-01-12,19984,19200,,,,
2012-13,DET,UTA,2013-01-12,18441,19971,,,,
2012-13,IND,CHA,2013-01-12,13656,18165,,,,
2012-13,LAC,ORL,2013-01-12,19060,19060,,,,
2012-13,PHI,HOU,2013-01-12,17329,20328,,,,
2012-13,SAC,MIA,2013-01-12,14367,17317,,,,
2012-13,WAS,ATL,2013-01-12,15331,20356,,,,
2012-13,ATL,UTA,2013-01-11,12064,18047,,,,
2012-13,BOS,HOU,2013-01-11,18624,18624,,,,
2012-13,BRK,PHX,2013-01-11,16272,17732,,,,
2012-13,DEN,CLE,2013-01-11,16445,19155,,,,
2012-13,GSW,POR,2013-01-11,19596,19596,,,,
2012-13,LAL,OKC,2013-01-11,18997,18997,,,,
2012-13,MEM,SAS,2013-01-11,17685,18119,,,,
2012-13,MIL,DET,2013-01-11,15681,18717,,,,
2012-13,NOP,MIN,2013-01-11,13538,16867,,,,
2012-13,NYK,CHI,2013-01-11,19033,19812,,,,
2012-13,TOR,CHA,2013-01-11,14373,19800,,,,
2012-13,IND,NYK,2013-01-10,16568,18165,,,,
2012-13,POR,MIA,2013-01-10,20536,21538,,,,
2012-13,SAC,DAL,2013-01-10,14011,17317,,,,
2012-13,BOS,PHX,2013-01-09,18624,18624,,,,
2012-13,CHA,UTA,2013-01-09,13347,19077,,,,
2012-13,CHI,MIL,2013-01-09,21570,20917,,,,
2012-13,CLE,ATL,2013-01-09,13149,20562,,,,
2012-13,DEN,ORL,2013-01-09,15084,19155,,,,
2012-13,GSW,MEM,2013-01-09,19596,19596,,,,
2012-13,LAC,DAL,2013-01-09,19362,19060,,,,
2012-13,NOP,HOU,2013-01-09,11453,16867,,,,
2012-13,OKC,MIN,2013-01-09,18203,18203,,,,
2012-13,SAS,LAL,2013-01-09,18581,18418,,,,
2012-13,TOR,PHI,2013-01-09,15629,19800,,,,
2012-13,HOU,LAL,2013-01-08,18135,18055,,,,
2012-13,IND,MIA,2013-01-08,18165,18165,,,,
2012-13,MIL,PHX,2013-01-08,13014,18717,,,,
2012-13,MIN,ATL,2013-01-08,15988,19356,,,,
2012-13,PHI,BRK,2013-01-08,16167,20328,,,,
2012-13,CHI,CLE,2013-01-07,21355,20917,,,,
2012-13,NOP,SAS,2013-01-07,11599,16867,,,,
2012-13,NYK,BOS,2013-01-07,19033,19812,,,,
2012-13,POR,ORL,2013-01-07,19560,21538,,,,
2012-13,SAC,MEM,2013-01-07,11531,17317,,,,
2012-13,UTA,DAL,2013-01-07,18600,19911,,,,
2012-13,WAS,OKC,2013-01-07,16917,20356,,,,
2012-13,DET,CHA,2013-01-06,11963,19971,,,,
2012-13,LAL,DEN,2013-01-06,18997,18997,,,,
2012-13,MIA,WAS,2013-01-06,20228,19600,,,,
2012-13,PHX,MEM,2013-01-06,13197,19023,,,,
2012-13,TOR,OKC,2013-01-06,17634,19800,,,,
2012-13,ATL,BOS,2013-01-05,19159,18047,,,,
2012-13,BRK,SAC,2013-01-05,17732,17732,,,,
2012-13,CLE,HOU,2013-01-05,16866,20562,,,,
2012-13,DAL,NOP,2013-01-05,20338,19200,,,,
2012-13,DEN,UTA,2013-01-05,19155,19155,,,,
2012-13,IND,MIL,2013-01-05,15329,18165,,,,
2012-13,LAC,GSW,2013-01-05,19323,19060,,,,
2012-13,MIN,POR,2013-01-05,16220,19356,,,,
2012-13,ORL,NYK,2013-01-05,19171,18846,,,,
2012-13,SAS,PHI,2013-01-05,18581,18418,,,,
2012-13,BOS,IND,2013-01-04,18624,18624,,,,
2012-13,CHA,CLE,2013-01-04,15576,19077,,,,
2012-13,DET,ATL,2013-01-04,14832,19971,,,,
2012-13,LAC,LAL,2013-01-04,20179,19060,,,,
2012-13,MEM,POR,2013-01-04,15823,18119,,,,
2012-13,MIA,CHI,2013-01-04,20138,19600,,,,
2012-13,MIL,HOU,2013-01-04,15867,18717,,,,
2012-13,OKC,PHI,2013-01-04,18203,18203,,,,
2012-13,PHX,UTA,2013-01-04,14874,19023,,,,
2012-13,TOR,SAC,2013-01-04,17824,19800,,,,
2012-13,WAS,BRK,2013-01-04,16006,20356,,,,
2012-13,DEN,MIN,2013-01-03,16921,19155,,,,
2012-13,NYK,SAS,2013-01-03,19033,19812,,,,
2012-13,BOS,MEM,2013-01-02,18624,18624,,,,
2012-13,CLE,SAC,2013-01-02,12331,20562,,,,
2012-13,GSW,LAC,2013-01-02,19596,19596,,,,
2012-13,HOU,NOP,2013-01-02,18198,18055,,,,
2012-13,IND,WAS,2013-01-02,11182,18165,,,,
2012-13,MIA,DAL,2013-01-02,20102,19600,,,,
2012-13,MIL,SAS,2013-01-02,15084,18717,,,,
2012-13,OKC,BRK,2013-01-02,18203,18203,,,,
2012-13,ORL,CHI,2013-01-02,18846,18846,,,,
2012-13,PHX,PHI,2013-01-02,16034,19023,,,,
2012-13,TOR,POR,2013-01-02,18117,19800,,,,
2012-13,UTA,MIN,2013-01-02,19120,19911,,,,
2012-13,DEN,LAC,2013-01-01,19155,19155,,,,
2012-13,DET,SAC,2013-01-01,12175,19971,,,,
2012-13,LAL,PHI,2013-01-01,18997,18997,,,,
2012-13,NOP,ATL,2013-01-01,12712,16867,,,,
2012-13,NYK,POR,2013-01-01,19033,19812,,,,
2012-13,WAS,DAL,2013-01-01,14456,20356,,,,
2012-13,CHI,CHA,2012-12-31,21986,20917,,,,
2012-13,HOU,ATL,2012-12-31,18160,18055,,,,
2012-13,IND,MEM,2012-12-31,14979,18165,,,,
2012-13,OKC,PHX,2012-12-31,18203,18203,,,,
2012-13,ORL,MIA,2012-12-31,19311,18846,,,,
2012-13,SAS,BRK,2012-12-31,18581,18418,,,,
2012-13,DAL,SAS,2012-12-30,19928,19200,,,,
2012-13,DET,MIL,2012-12-30,14219,19971,,,,
2012-13,LAC,UTA,2012-12-30,19111,19060,,,,
2012-13,SAC,BOS,2012-12-30,15305,17317,,,,
2012-13,ATL,IND,2012-12-29,16558,18047,,,,
2012-13,BRK,CLE,2012-12-29,17732,17732,,,,
2012-13,CHA,NOP,2012-12-29,18110,19077,,,,
2012-13,CHI,WAS,2012-12-29,22447,20917,,,,
2012-13,GSW,BOS,2012-12-29,19596,19596,,,,
2012-13,HOU,OKC,2012-12-29,18460,18055,,,,
2012-13,MEM,DEN,2012-12-29,17707,18119,,,,
2012-13,MIL,MIA,2012-12-29,18717,18717,,,,
2012-13,MIN,PHX,2012-12-29,19356,19356,,,,
2012-13,ORL,TOR,2012-12-29,18846,18846,,,,
2012-13,POR,PHI,2012-12-29,20569,21538,,,,
2012-13,BRK,CHA,2012-12-28,17732,17732,,,,
2012-13,CLE,ATL,2012-12-28,19443,20562,,,,
2012-13,DAL,DEN,2012-12-28,20439,19200,,,,
2012-13,DET,MIA,2012-12-28,22076,19971,,,,
2012-13,GSW,PHI,2012-12-28,19596,19596,,,,
2012-13,IND,PHX,2012-12-28,15288,18165,,,,
2012-13,LAL,POR,2012-12-28,18997,18997,,,,
2012-13,NOP,TOR,2012-12-28,13968,16867,,,,
2012-13,SAC,NYK,2012-12-28,16407,17317,,,,
2012-13,SAS,HOU,2012-12-28,18581,18418,,,,
2012-13,UTA,LAC,2012-12-28,19911,19911,,,,
2012-13,WAS,ORL,2012-12-28,15789,20356,,,,
2012-13,LAC,BOS,2012-12-27,19552,19060,,,,
2012-13,OKC,DAL,2012-12-27,18203,18203,,,,
2012-13,ATL,DET,2012-12-26,15182,18047,,,,
2012-13,CHA,MIA,2012-12-26,19602,19077,,,,
2012-13,DEN,LAL,2012-12-26,19155,19155,,,,
2012-13,MEM,PHI,2012-12-26,16055,18119,,,,
2012-13,MIL,BRK,2012-12-26,13102,18717,,,,
2012-13,MIN,HOU,2012-12-26,20340,19356,,,,
2012-13,ORL,NOP,2012-12-26,18846,18846,,,,
2012-13,PHX,NYK,2012-12-26,15153,19023,,,,
2012-13,POR,SAC,2012-12-26,20545,21538,,,,
2012-13,SAS,TOR,2012-12-26,18581,18418,,,,
2012-13,UTA,GSW,2012-12-26,19404,19911,,,,
2012-13,WAS,CLE,2012-12-26,13846,20356,,,,
2012-13,BRK,BOS,2012-12-25,17732,17732,,,,
2012-13,CHI,HOU,2012-12-25,22310,20917,,,,
2012-13,LAC,DEN,2012-12-25,19346,19060,,,,
2012-13,LAL,NYK,2012-12-25,18997,18997,,,,
2012-13,MIA,OKC,2012-12-25,20300,19600,,,,
2012-13,BRK,PHI,2012-12-23,17732,17732,,,,
2012-13,NYK,MIN,2012-12-23,19033,19812,,,,
2012-13,ORL,UTA,2012-12-23,17721,18846,,,,
2012-13,PHX,LAC,2012-12-23,14741,19023,,,,
2012-13,SAC,POR,2012-12-23,13244,17317,,,,
2012-13,SAS,DAL,2012-12-23,18581,18418,,,,
2012-13,ATL,CHI,2012-12-22,17782,18047,,,,
2012-13,DEN,CHA,2012-12-22,17555,19155,,,,
2012-13,GSW,LAL,2012-12-22,19596,19596,,,,
2012-13,HOU,MEM,2012-12-22,18029,18055,,,,
2012-13,MIA,UTA,2012-12-22,20087,19600,,,,
2012-13,MIL,CLE,2012-12-22,14176,18717,,,,
2012-13,NOP,IND,2012-12-22,15042,16867,,,,
2012-13,POR,PHX,2012-12-22,19746,21538,,,,
2012-13,WAS,DET,2012-12-22,13104,20356,,,,
2012-13,BOS,MIL,2012-12-21,18624,18624,,,,
2012-13,CLE,IND,2012-12-21,14105,20562,,,,
2012-13,DET,WAS,2012-12-21,13489,19971,,,,
2012-13,GSW,CHA,2012-12-21,19596,19596,,,,
2012-13,LAC,SAC,2012-12-21,19060,19060,,,,
2012-13,MEM,DAL,2012-12-21,17677,18119,,,,
2012-13,NYK,CHI,2012-12-21,19033,19812,,,,
2012-13,PHI,ATL,2012-12-21,18061,20328,,,,
2012-13,SAS,NOP,2012-12-21,17943,18418,,,,
2012-13,TOR,ORL,2012-12-21,18391,19800,,,,
2012-13,DAL,MIA,2012-12-20,20160,19200,,,,
2012-13,MIN,OKC,2012-12-20,17114,19356,,,,
2012-13,POR,DEN,2012-12-20,19982,21538,,,,
2012-13,ATL,OKC,2012-12-19,16284,18047,,,,
2012-13,BOS,CLE,2012-12-19,18624,18624,,,,
2012-13,HOU,PHI,2012-12-19,15266,18055,,,,
2012-13,IND,UTA,2012-12-19,13559,18165,,,,
2012-13,LAC,NOP,2012-12-19,19188,19060,,,,
2012-13,MEM,MIL,2012-12-19,16007,18119,,,,
2012-13,NYK,BRK,2012-12-19,19033,19812,,,,
2012-13,ORL,WAS,2012-12-19,16893,18846,,,,
2012-13,PHX,CHA,2012-12-19,13308,19023,,,,
2012-13,SAC,GSW,2012-12-19,12885,17317,,,,
2012-13,TOR,DET,2012-12-19,17062,19800,,,,
2012-13,BRK,UTA,2012-12-18,15835,17732,,,,
2012-13,CHI,BOS,2012-12-18,21825,20917,,,,
2012-13,CLE,TOR,2012-12-18,13233,20562,,,,
2012-13,DAL,PHI,2012-12-18,20162,19200,,,,
2012-13,DEN,SAS,2012-12-18,17092,19155,,,,
2012-13,GSW,NOP,2012-12-18,19596,19596,,,,
2012-13,LAL,CHA,2012-12-18,18997,18997,,,,
2012-13,MIA,MIN,2012-12-18,19862,19600,,,,
2012-13,MIL,IND,2012-12-18,11739,18717,,,,
2012-13,WAS,ATL,2012-12-18,15123,20356,,,,
2012-13,DET,LAC,2012-12-17,13560,19971,,,,
2012-13,MEM,CHI,2012-12-17,17305,18119,,,,
2012-13,NYK,HOU,2012-12-17,19033,19812,,,,
2012-13,OKC,SAS,2012-12-17,18203,18203,,,,
2012-13,ORL,MIN,2012-12-17,16992,18846,,,,
2012-13,PHX,SAC,2012-12-17,13068,19023,,,,
2012-13,PHI,LAL,2012-12-16,20338,20328,,,,
2012-13,POR,NOP,2012-12-16,18772,21538,,,,
2012-13,SAC,DEN,2012-12-16,13327,17317,,,,
2012-13,TOR,HOU,2012-12-16,17863,19800,,,,
2012-13,ATL,GSW,2012-12-15,15145,18047,,,,
2012-13,CHA,ORL,2012-12-15,16217,19077,,,,
2012-13,CHI,BRK,2012-12-15,21866,20917,,,,
2012-13,DET,IND,2012-12-15,13235,19971,,,,
2012-13,MIA,WAS,2012-12-15,19724,19600,,,,
2012-13,MIL,LAC,2012-12-15,13691,18717,,,,
2012-13,MIN,DAL,2012-12-15,18173,19356,,,,
2012-13,NYK,CLE,2012-12-15,19033,19812,,,,
2012-13,SAS,BOS,2012-12-15,18759,18418,,,,
2012-13,UTA,MEM,2012-12-15,18183,19911,,,,
2012-13,BRK,DET,2012-12-14,15797,17732,,,,
2012-13,CLE,MIL,2012-12-14,14146,20562,,,,
2012-13,DEN,MEM,2012-12-14,16367,19155,,,,
2012-13,HOU,BOS,2012-12-14,15679,18055,,,,
2012-13,IND,PHI,2012-12-14,13538,18165,,,,
2012-13,NOP,MIN,2012-12-14,14671,16867,,,,
2012-13,OKC,SAC,2012-12-14,18203,18203,,,,
2012-13,ORL,GSW,2012-12-14,17040,18846,,,,
2012-13,PHX,UTA,2012-12-14,14182,19023,,,,
2012-13,TOR,DAL,2012-12-14,19132,19800,,,,
2012-13,WAS,LAL,2012-12-14,20308,20356,,,,
2012-13,ATL,CHA,2012-12-13,13090,18047,,,,
2012-13,NYK,LAL,2012-12-13,19033,19812,,,,
2012-13,POR,SAS,2012-12-13,19118,21538,,,,
2012-13,BOS,DAL,2012-12-12,18624,18624,,,,
2012-13,CHA,LAC,2012-12-12,16786,19077,,,,
2012-13,HOU,WAS,2012-12-12,13351,18055,,,,
2012-13,IND,CLE,2012-12-12,11595,18165,,,,
2012-13,MIA,GSW,2012-12-12,19600,19600,,,,
2012-13,MIL,SAC,2012-12-12,11491,18717,,,,
2012-13,MIN,DEN,2012-12-12,16444,19356,,,,
2012-13,OKC,NOP,2012-12-12,18203,18203,,,,
2012-13,ORL,ATL,2012-12-12,16992,18846,,,,
2012-13,PHI,CHI,2012-12-12,15738,20328,,,,
2012-13,PHX,MEM,2012-12-12,13093,19023,,,,
2012-13,TOR,BRK,2012-12-12,18847,19800,,,,
2012-13,UTA,SAS,2012-12-12,18710,19911,,,,
2012-13,BRK,NYK,2012-12-11,17732,17732,,,,
2012-13,CHI,LAC,2012-12-11,21571,20917,,,,
2012-13,CLE,LAL,2012-12-11,19172,20562,,,,
2012-13,DET,DEN,2012-12-11,10265,19971,,,,
2012-13,NOP,WAS,2012-12-11,10076,16867,,,,
2012-13,CHA,GSW,2012-12-10,13169,19077,,,,
2012-13,DAL,SAC,2012-12-10,19737,19200,,,,
2012-13,HOU,SAS,2012-12-10,13959,18055,,,,
2012-13,MIA,ATL,2012-12-10,19600,19600,,,,
2012-13,PHI,DET,2012-12-10,15225,20328,,,,
2012-13,POR,TOR,2012-12-10,16863,21538,,,,
2012-13,BRK,MIL,2012-12-09,16390,17732,,,,
2012-13,LAC,TOR,2012-12-09,19060,19060,,,,
2012-13,LAL,UTA,2012-12-09,18997,18997,,,,
2012-13,NYK,DEN,2012-12-09,19033,19812,,,,
2012-13,OKC,IND,2012-12-09,18203,18203,,,,
2012-13,PHX,ORL,2012-12-09,13565,19023,,,,
2012-13,BOS,PHI,2012-12-08,18624,18624,,,,
2012-13,CHA,SAS,2012-12-08,17321,19077,,,,
2012-13,CHI,NYK,2012-12-08,21852,20917,,,,
2012-13,CLE,DET,2012-12-08,16062,20562,,,,
2012-13,HOU,DAL,2012-12-08,15726,18055,,,,
2012-13,LAC,PHX,2012-12-08,19060,19060,,,,
2012-13,MEM,ATL,2012-12-08,17612,18119,,,,
2012-13,MIA,NOP,2012-12-08,19600,19600,,,,
2012-13,POR,SAC,2012-12-08,19454,21538,,,,
2012-13,WAS,GSW,2012-12-08,15176,20356,,,,
2012-13,ATL,WAS,2012-12-07,13067,18047,,,,
2012-13,BRK,GSW,2012-12-07,17732,17732,,,,
2012-13,DET,CHI,2012-12-07,17142,19971,,,,
2012-13,IND,DEN,2012-12-07,15289,18165,,,,
2012-13,MIL,CHA,2012-12-07,13371,18717,,,,
2012-13,MIN,CLE,2012-12-07,16623,19356,,,,
2012-13,NOP,MEM,2012-12-07,13698,16867,,,,
2012-13,OKC,LAL,2012-12-07,18203,18203,,,,
2012-13,PHI,BOS,2012-12-07,17921,20328,,,,
2012-13,SAC,ORL,2012-12-07,16305,17317,,,,
2012-13,SAS,HOU,2012-12-07,18581,18418,,,,
2012-13,UTA,TOR,2012-12-07,18069,19911,,,,
2012-13,MIA,NYK,2012-12-06,19740,19600,,,,
2012-13,PHX,DAL,2012-12-06,17517,19023,,,,
2012-13,ATL,DEN,2012-12-05,14101,18047,,,,
2012-13,BOS,MIN,2012-12-05,18624,18624,,,,
2012-13,CHA,NYK,2012-12-05,18097,19077,,,,
2012-13,CLE,CHI,2012-12-05,17893,20562,,,,
2012-13,DET,GSW,2012-12-05,11128,19971,,,,
2012-13,IND,POR,2012-12-05,11569,18165,,,,
2012-13,LAC,DAL,2012-12-05,19060,19060,,,,
2012-13,NOP,LAL,2012-12-05,18449,16867,,,,
2012-13,SAC,TOR,2012-12-05,12476,17317,,,,
2012-13,SAS,MIL,2012-12-05,18349,18418,,,,
2012-13,UTA,ORL,2012-12-05,18078,19911,,,,
2012-13,BRK,OKC,2012-12-04,17732,17732,,,,
2012-13,CHI,IND,2012-12-04,21152,20917,,,,
2012-13,HOU,LAL,2012-12-04,18052,18055,,,,
2012-13,MEM,PHX,2012-12-04,14481,18119,,,,
2012-13,PHI,MIN,2012-12-04,13986,20328,,,,
2012-13,WAS,MIA,2012-12-04,17761,20356,,,,
2012-13,CHA,POR,2012-12-03,12640,19077,,,,
2012-13,DEN,TOR,2012-12-03,15221,19155,,,,
2012-13,DET,CLE,2012-12-03,11352,19971,,,,
2012-13,GSW,ORL,2012-12-03,18117,19596,,,,
2012-13,NOP,MIL,2012-12-03,12321,16867,,,,
2012-13,UTA,LAC,2012-12-03,19067,19911,,,,
2012-13,LAL,ORL,2012-12-02,18997,18997,,,,
2012-13,NYK,PHX,2012-12-02,19033,19812,,,,
2012-13,CHI,PHI,2012-12-01,21607,20917,,,,
2012-13,CLE,POR,2012-12-01,16624,20562,,,,
2012-13,DAL,DET,2012-12-01,20285,19200,,,,
2012-13,GSW,IND,2012-12-01,18623,19596,,,,
2012-13,HOU,UTA,2012-12-01,14432,18055,,,,
2012-13,LAC,SAC,2012-12-01,19060,19060,,,,
2012-13,MIA,BRK,2012-12-01,19961,19600,,,,
2012-13,MIL,BOS,2012-12-01,16581,18717,,,,
2012-13,NOP,OKC,2012-12-01,14547,16867,,,,
2012-13,SAS,MEM,2012-12-01,18581,18418,,,,
2012-13,ATL,CLE,2012-11-30,13094,18047,,,,
2012-13,BOS,POR,2012-11-30,18624,18624,,,,
2012-13,CHA,PHI,2012-11-30,13202,19077,,,,
2012-13,LAL,DEN,2012-11-30,18997,18997,,,,
2012-13,MEM,DET,2012-11-30,16732,18119,,,,
2012-13,MIN,MIL,2012-11-30,16418,19356,,,,
2012-13,NYK,WAS,2012-11-30,19033,19812,,,,
2012-13,OKC,UTA,2012-11-30,18203,18203,,,,
2012-13,ORL,BRK,2012-11-30,17103,18846,,,,
2012-13,SAC,IND,2012-11-30,12544,17317,,,,
2012-13,TOR,PHX,2012-11-30,18246,19800,,,,
2012-13,GSW,DEN,2012-11-29,17627,19596,,,,
2012-13,MIA,SAS,2012-11-29,19703,19600,,,,
2012-13,ATL,CHA,2012-11-28,10162,18047,,,,
2012-13,BOS,BRK,2012-11-28,18624,18624,,,,
2012-13,CHI,DAL,2012-11-28,21575,20917,,,,
2012-13,DET,PHX,2012-11-28,10517,19971,,,,
2012-13,LAC,MIN,2012-11-28,19060,19060,,,,
2012-13,MEM,TOR,2012-11-28,14603,18119,,,,
2012-13,MIL,NYK,2012-11-28,11439,18717,,,,
2012-13,NOP,UTA,2012-11-28,10693,16867,,,,
2012-13,OKC,HOU,2012-11-28,18203,18203,,,,
2012-13,ORL,SAS,2012-11-28,17271,18846,,,,
2012-13,WAS,POR,2012-11-28,14114,20356,,,,
2012-13,CLE,PHX,2012-11-27,13687,20562,,,,
2012-13,HOU,TOR,2012-11-27,12907,18055,,,,
2012-13,LAL,IND,2012-11-27,18997,18997,,,,
2012-13,PHI,DAL,2012-11-27,15107,20328,,,,
2012-13,SAC,MIN,2012-11-27,10741,17317,,,,
2012-13,BRK,NYK,2012-11-26,17732,17732,,,,
2012-13,CHI,MIL,2012-11-26,21485,20917,,,,
2012-13,DET,POR,2012-11-26,10212,19971,,,,
2012-13,LAC,NOP,2012-11-26,19060,19060,,,,
2012-13,MEM,CLE,2012-11-26,13485,18119,,,,
2012-13,OKC,CHA,2012-11-26,18203,18203,,,,
2012-13,UTA,DEN,2012-11-26,18776,19911,,,,
2012-13,WAS,SAS,2012-11-26,13879,20356,,,,
2012-13,BRK,POR,2012-11-25,16542,17732,,,,
2012-13,DEN,NOP,2012-11-25,15402,19155,,,,
2012-13,NYK,DET,2012-11-25,19033,19812,,,,
2012-13,ORL,BOS,2012-11-25,17037,18846,,,,
2012-13,PHI,PHX,2012-11-25,14518,20328,,,,
2012-13,TOR,SAS,2012-11-25,19800,19800,,,,
2012-13,ATL,LAC,2012-11-24,16024,18047,,,,
2012-13,DAL,LAL,2012-11-24,20423,19200,,,,
2012-13,GSW,MIN,2012-11-24,19084,19596,,,,
2012-13,MIA,CLE,2012-11-24,20064,19600,,,,
2012-13,MIL,CHI,2012-11-24,14812,18717,,,,
2012-13,PHI,OKC,2012-11-24,19611,20328,,,,
2012-13,SAC,UTA,2012-11-24,12239,17317,,,,
2012-13,WAS,CHA,2012-11-24,13077,20356,,,,
2012-13,BOS,OKC,2012-11-23,18624,18624,,,,
2012-13,BRK,LAC,2012-11-23,17732,17732,,,,
2012-13,CHA,ATL,2012-11-23,17868,19077,,,,
2012-13,DEN,GSW,2012-11-23,18523,19155,,,,
2012-13,DET,TOR,2012-11-23,12778,19971,,,,
2012-13,HOU,NYK,2012-11-23,18038,18055,,,,
2012-13,IND,SAS,2012-11-23,17082,18165,,,,
