Season,Home,Away,Date,Num_Secondary_Transactions,Avg_Markup_Over_Full_STM_Price
2014-15,MEM,LAL,2015-03-06,279,75.7%
2014-15,NOP,BOS,2015-03-06,123,-5.2%
2014-15,ORL,SAC,2015-03-06,162,-35.1%
2014-15,SAS,DEN,2015-03-06,299,26.1%
2014-15,WAS,MIA,2015-03-06,554,68.0%
2014-15,CHI,OKC,2015-03-05,402,45.6%
2014-15,POR,DAL,2015-03-05,221,25.4%
2014-15,BOS,UTA,2015-03-04,75,39.0%
2014-15,GSW,MIL,2015-03-04,1634,-10.6%
2014-15,HOU,MEM,2015-03-04,10,-12.5%
2014-15,IND,NYK,2015-03-04,100,-49.1%
2014-15,LAC,POR,2015-03-04,378,-9.6%
2014-15,MIA,LAL,2015-03-04,770,5.9%
2014-15,MIN,DEN,2015-03-04,55,-44.3%
2014-15,NOP,DET,2015-03-04,43,-49.0%
2014-15,OKC,PHI,2015-03-04,163,11.8%
2014-15,ORL,PHX,2015-03-04,125,-43.1%
2014-15,SAS,SAC,2015-03-04,204,-13.1%
2014-15,ATL,HOU,2015-03-03,195,54.2%
2014-15,CHA,LAL,2015-03-03,133,88.1%
2014-15,CHI,WAS,2015-03-03,128,11.6%
2014-15,CLE,BOS,2015-03-03,4,132.0%
2014-15,MEM,UTA,2015-03-03,97,-24.4%
2014-15,NYK,SAC,2015-03-03,309,-34.9%
2014-15,DAL,NOP,2015-03-02,161,-8.0%
2014-15,MIA,PHX,2015-03-02,438,-43.5%
2014-15,MIN,LAC,2015-03-02,104,8.2%
2014-15,BOS,GSW,2015-03-01,284,184.9%
2014-15,CHI,LAC,2015-03-01,481,55.8%
2014-15,HOU,CLE,2015-03-01,22,284.8%
2014-15,IND,PHI,2015-03-01,109,-41.0%
2014-15,LAL,OKC,2015-03-01,938,17.1%
2014-15,ORL,CHA,2015-03-01,171,-25.9%
2014-15,SAC,POR,2015-03-01,198,-12.1%
2014-15,DAL,BRK,2015-02-28,291,32.5%
2014-15,MIA,ATL,2015-02-28,806,-3.4%
2014-15,MIN,MEM,2015-02-28,94,26.3%
2014-15,NYK,TOR,2015-02-28,820,-6.6%
2014-15,PHX,SAS,2015-02-28,311,39.0%
2014-15,WAS,DET,2015-02-28,461,18.2%
2014-15,ATL,ORL,2015-02-27,220,67.3%
2014-15,BOS,CHA,2015-02-27,186,68.7%
2014-15,CHI,MIN,2015-02-27,361,15.3%
2014-15,HOU,BRK,2015-02-27,14,10.9%
2014-15,IND,CLE,2015-02-27,241,153.4%
2014-15,LAL,MIL,2015-02-27,767,-32.4%
2014-15,MEM,LAC,2015-02-27,200,104.6%
2014-15,NOP,MIA,2015-02-27,195,40.0%
2014-15,POR,OKC,2015-02-27,319,121.8%
2014-15,SAC,SAS,2015-02-27,243,-5.4%
2014-15,CLE,GSW,2015-02-26,6,225.8%
2014-15,PHX,OKC,2015-02-26,288,21.3%
2014-15,ATL,DAL,2015-02-25,157,92.3%
2014-15,BOS,NYK,2015-02-25,154,58.8%
2014-15,CHI,CHA,2015-02-25,101,9.8%
2014-15,HOU,LAC,2015-02-25,11,44.8%
2014-15,MIL,PHI,2015-02-25,41,-53.0%
2014-15,MIN,WAS,2015-02-25,170,42.7%
2014-15,NOP,BRK,2015-02-25,26,-22.7%
2014-15,ORL,MIA,2015-02-25,245,35.5%
2014-15,POR,SAS,2015-02-25,259,38.1%
2014-15,SAC,MEM,2015-02-25,92,-30.6%
2014-15,DAL,TOR,2015-02-24,189,-4.6%
2014-15,OKC,IND,2015-02-24,219,10.6%
2014-15,WAS,GSW,2015-02-24,489,93.9%
2014-15,CHI,MIL,2015-02-23,132,6.0%
2014-15,HOU,MIN,2015-02-23,6,1.3%
2014-15,LAC,MEM,2015-02-23,335,-15.5%
2014-15,MIA,PHI,2015-02-23,691,-34.5%
2014-15,NOP,TOR,2015-02-23,43,-25.4%
2014-15,PHX,BOS,2015-02-23,215,-7.1%
2014-15,DAL,CHA,2015-02-22,246,10.3%
2014-15,IND,GSW,2015-02-22,183,42.2%
2014-15,LAL,BOS,2015-02-22,1028,7.3%
2014-15,MIL,ATL,2015-02-22,80,6.3%
2014-15,NYK,CLE,2015-02-22,884,112.2%
2014-15,OKC,DEN,2015-02-22,337,35.9%
2014-15,ORL,PHI,2015-02-22,137,-25.9%
2014-15,POR,MEM,2015-02-22,226,45.3%
2014-15,CHA,OKC,2015-02-21,222,189.4%
2014-15,CHI,PHX,2015-02-21,624,35.1%
2014-15,HOU,TOR,2015-02-21,20,34.2%
2014-15,LAC,SAC,2015-02-21,427,-3.7%
2014-15,MIA,NOP,2015-02-21,720,5.7%
2014-15,ATL,TOR,2015-02-20,238,120.7%
2014-15,DAL,HOU,2015-02-20,325,86.6%
2014-15,GSW,SAS,2015-02-20,2033,142.4%
2014-15,LAL,BRK,2015-02-20,986,-15.4%
2014-15,MIL,DEN,2015-02-20,114,-11.3%
2014-15,MIN,PHX,2015-02-20,114,4.7%
2014-15,NYK,MIA,2015-02-20,1191,33.0%
2014-15,ORL,NOP,2015-02-20,200,-6.4%
2014-15,SAC,BOS,2015-02-20,252,-6.9%
2014-15,WAS,CLE,2015-02-20,605,258.3%
2014-15,LAC,SAS,2015-02-19,675,45.0%
2014-15,OKC,DAL,2015-02-19,477,59.1%
2014-15,CHI,CLE,2015-02-12,610,124.2%
2014-15,BOS,ATL,2015-02-11,96,42.7%
2014-15,CLE,MIA,2015-02-11,3,241.7%
2014-15,DAL,UTA,2015-02-11,124,-8.9%
2014-15,LAC,HOU,2015-02-11,385,5.7%
2014-15,MIL,SAC,2015-02-11,54,-51.2%
2014-15,MIN,GSW,2015-02-11,70,4.2%
2014-15,NOP,IND,2015-02-11,35,-35.8%
2014-15,OKC,MEM,2015-02-11,226,32.1%
2014-15,ORL,NYK,2015-02-11,178,26.6%
2014-15,POR,LAL,2015-02-11,301,25.8%
2014-15,CHA,DET,2015-02-10,35,5.0%
2014-15,CHI,SAC,2015-02-10,137,7.1%
2014-15,LAL,DEN,2015-02-10,716,-26.3%
2014-15,MEM,BRK,2015-02-10,123,-16.4%
2014-15,PHX,HOU,2015-02-10,176,-3.7%
2014-15,DAL,LAC,2015-02-09,232,19.5%
2014-15,IND,SAS,2015-02-09,185,-4.7%
2014-15,MIA,NYK,2015-02-09,861,19.9%
2014-15,MIL,BRK,2015-02-09,58,-51.0%
2014-15,MIN,ATL,2015-02-09,50,-45.0%
2014-15,NOP,UTA,2015-02-09,29,-48.6%
2014-15,WAS,ORL,2015-02-09,208,-34.6%
2014-15,CHA,IND,2015-02-08,56,36.5%
2014-15,CLE,LAL,2015-02-08,4,324.2%
2014-15,HOU,POR,2015-02-08,7,42.0%
2014-15,MEM,ATL,2015-02-08,222,68.4%
2014-15,OKC,LAC,2015-02-08,465,120.6%
2014-15,ORL,CHI,2015-02-08,256,74.2%
2014-15,SAC,PHX,2015-02-08,140,-18.9%
2014-15,DAL,POR,2015-02-07,340,52.5%
2014-15,MIL,BOS,2015-02-07,146,1.6%
2014-15,NOP,CHI,2015-02-07,266,56.7%
2014-15,NYK,GSW,2015-02-07,878,36.0%
2014-15,WAS,BRK,2015-02-07,397,31.4%
2014-15,ATL,GSW,2015-02-06,305,259.2%
2014-15,BOS,PHI,2015-02-06,173,69.6%
2014-15,HOU,MIL,2015-02-06,10,-8.4%
2014-15,IND,CLE,2015-02-06,217,147.0%
2014-15,MIN,MEM,2015-02-06,96,-23.8%
2014-15,OKC,NOP,2015-02-06,402,45.0%
2014-15,ORL,LAL,2015-02-06,233,83.6%
2014-15,PHX,UTA,2015-02-06,235,-18.4%
2014-15,SAS,MIA,2015-02-06,349,60.3%
2014-15,CHA,WAS,2015-02-05,84,18.9%
2014-15,CLE,LAC,2015-02-05,2,361.0%
2014-15,POR,PHX,2015-02-05,217,4.6%
2014-15,SAC,DAL,2015-02-05,116,-28.7%
2014-15,ATL,WAS,2015-02-04,157,57.7%
2014-15,BOS,DEN,2015-02-04,63,42.1%
2014-15,GSW,DAL,2015-02-04,1775,36.4%
2014-15,HOU,CHI,2015-02-04,12,99.0%
2014-15,IND,DET,2015-02-04,70,-54.0%
2014-15,MIL,LAL,2015-02-04,144,12.1%
2014-15,MIN,MIA,2015-02-04,80,-17.2%
2014-15,NOP,OKC,2015-02-04,80,26.2%
2014-15,SAS,ORL,2015-02-04,194,-13.3%
2014-15,NYK,BOS,2015-02-03,524,-9.0%
2014-15,POR,UTA,2015-02-03,179,-19.5%
2014-15,SAC,GSW,2015-02-03,329,35.6%
2014-15,CLE,PHI,2015-02-02,2,90.0%
2014-15,DAL,MIN,2015-02-02,109,-22.4%
2014-15,NOP,ATL,2015-02-02,53,-17.7%
2014-15,OKC,ORL,2015-02-02,163,28.6%
2014-15,PHX,MEM,2015-02-02,181,-21.2%
2014-15,WAS,CHA,2015-02-02,169,-33.5%
2014-15,BOS,MIA,2015-02-01,248,169.6%
2014-15,NYK,LAL,2015-02-01,936,53.4%
2014-15,ATL,PHI,2015-01-31,197,82.5%
2014-15,GSW,PHX,2015-01-31,1726,59.1%
2014-15,IND,SAC,2015-01-31,123,-4.2%
2014-15,MEM,OKC,2015-01-31,236,175.8%
2014-15,MIL,POR,2015-01-31,139,9.8%
2014-15,MIN,CLE,2015-01-31,123,287.7%
2014-15,ORL,DAL,2015-01-31,186,29.3%
2014-15,SAS,LAC,2015-01-31,353,89.7%
2014-15,WAS,TOR,2015-01-31,454,69.4%
2014-15,ATL,POR,2015-01-30,191,108.4%
2014-15,BOS,HOU,2015-01-30,160,121.7%
2014-15,CLE,SAC,2015-01-30,3,154.8%
2014-15,MIA,DAL,2015-01-30,854,10.7%
2014-15,NOP,LAC,2015-01-30,194,36.1%
2014-15,PHX,CHI,2015-01-30,373,96.5%
2014-15,IND,NYK,2015-01-29,114,-35.3%
2014-15,LAL,CHI,2015-01-29,1306,52.5%
2014-15,MEM,DEN,2015-01-29,95,-24.1%
2014-15,ORL,MIL,2015-01-29,118,-19.0%
2014-15,ATL,BRK,2015-01-28,152,40.4%
2014-15,CLE,POR,2015-01-28,3,112.2%
2014-15,HOU,DAL,2015-01-28,15,71.5%
2014-15,MIN,BOS,2015-01-28,48,-39.4%
2014-15,NOP,DEN,2015-01-28,30,-29.7%
2014-15,NYK,OKC,2015-01-28,608,15.9%
2014-15,PHX,WAS,2015-01-28,132,-12.2%
2014-15,SAS,CHA,2015-01-28,169,-13.8%
2014-15,DAL,MEM,2015-01-27,192,5.6%
2014-15,GSW,CHI,2015-01-27,1804,75.9%
2014-15,IND,TOR,2015-01-27,108,-41.3%
2014-15,LAL,WAS,2015-01-27,572,-26.8%
2014-15,MIA,MIL,2015-01-27,697,-36.7%
2014-15,LAC,DEN,2015-01-26,187,-39.1%
2014-15,MEM,ORL,2015-01-26,72,-34.0%
2014-15,NOP,PHI,2015-01-26,34,-49.7%
2014-15,OKC,MIN,2015-01-26,220,27.9%
2014-15,ATL,MIN,2015-01-25,133,29.5%
2014-15,CHI,MIA,2015-01-25,630,47.4%
2014-15,CLE,OKC,2015-01-25,1,240.0%
2014-15,GSW,BOS,2015-01-25,1702,33.7%
2014-15,LAL,HOU,2015-01-25,956,14.0%
2014-15,NOP,DAL,2015-01-25,133,-3.4%
2014-15,ORL,IND,2015-01-25,180,10.6%
2014-15,PHX,LAC,2015-01-25,168,40.4%
2014-15,SAS,MIL,2015-01-25,202,6.5%
2014-15,CHA,NYK,2015-01-24,169,86.2%
2014-15,MEM,PHI,2015-01-24,152,13.1%
2014-15,MIL,DET,2015-01-24,118,-11.6%
2014-15,POR,WAS,2015-01-24,303,48.7%
2014-15,ATL,OKC,2015-01-23,226,238.1%
2014-15,CLE,CHA,2015-01-23,3,156.5%
2014-15,DAL,CHI,2015-01-23,296,108.6%
2014-15,GSW,SAC,2015-01-23,1464,31.1%
2014-15,MIA,IND,2015-01-23,743,-2.7%
2014-15,MIN,NOP,2015-01-23,60,-16.5%
2014-15,NYK,ORL,2015-01-23,648,-4.9%
2014-15,PHX,HOU,2015-01-23,182,23.1%
2014-15,SAS,LAL,2015-01-23,316,97.2%
2014-15,CHI,SAS,2015-01-22,396,35.0%
2014-15,LAC,BRK,2015-01-22,235,-14.9%
2014-15,MIL,UTA,2015-01-22,40,-46.8%
2014-15,POR,BOS,2015-01-22,141,18.8%
2014-15,ATL,IND,2015-01-21,87,15.3%
2014-15,CHA,MIA,2015-01-21,127,58.1%
2014-15,CLE,UTA,2015-01-21,1,469.8%
2014-15,GSW,HOU,2015-01-21,1529,24.5%
2014-15,MEM,TOR,2015-01-21,65,-15.3%
2014-15,MIN,DAL,2015-01-21,67,-29.5%
2014-15,NOP,LAL,2015-01-21,183,16.3%
2014-15,PHX,POR,2015-01-21,133,-2.2%
2014-15,SAC,BRK,2015-01-21,75,-30.9%
2014-15,WAS,OKC,2015-01-21,385,114.1%
2014-15,MIA,OKC,2015-01-20,773,32.3%
2014-15,ATL,DET,2015-01-19,169,43.6%
2014-15,CHA,MIN,2015-01-19,104,4.7%
2014-15,CLE,CHI,2015-01-19,1,373.3%
2014-15,GSW,DEN,2015-01-19,1668,11.7%
2014-15,HOU,IND,2015-01-19,5,-16.9%
2014-15,LAC,BOS,2015-01-19,308,-18.8%
2014-15,MEM,DAL,2015-01-19,186,49.6%
2014-15,MIL,TOR,2015-01-19,60,-37.5%
2014-15,NYK,NOP,2015-01-19,551,-8.0%
2014-15,PHX,LAL,2015-01-19,282,43.1%
2014-15,POR,SAC,2015-01-19,219,-6.8%
2014-15,WAS,PHI,2015-01-19,395,-5.7%
2014-15,ORL,OKC,2015-01-18,245,75.2%
2014-15,SAS,UTA,2015-01-18,256,14.1%
2014-15,CHA,IND,2015-01-17,185,47.4%
2014-15,CHI,ATL,2015-01-17,582,30.8%
2014-15,HOU,GSW,2015-01-17,30,84.6%
2014-15,MEM,POR,2015-01-17,177,74.1%
2014-15,SAC,LAC,2015-01-17,207,10.8%
2014-15,BOS,CHI,2015-01-16,230,164.2%
2014-15,DAL,DEN,2015-01-16,280,26.2%
2014-15,IND,DET,2015-01-16,135,-23.0%
2014-15,LAC,CLE,2015-01-16,531,156.8%
2014-15,OKC,GSW,2015-01-16,482,88.2%
2014-15,ORL,MEM,2015-01-16,163,-7.1%
2014-15,PHX,MIN,2015-01-16,214,-14.1%
2014-15,SAC,MIA,2015-01-16,176,2.6%
2014-15,SAS,POR,2015-01-16,328,55.9%
2014-15,WAS,BRK,2015-01-16,358,17.0%
2014-15,HOU,OKC,2015-01-15,16,85.3%
2014-15,LAL,CLE,2015-01-15,1187,101.9%
2014-15,BOS,ATL,2015-01-14,106,49.8%
2014-15,CHA,SAS,2015-01-14,119,86.9%
2014-15,CHI,WAS,2015-01-14,209,12.0%
2014-15,GSW,MIA,2015-01-14,1651,22.1%
2014-15,ORL,HOU,2015-01-14,172,31.9%
2014-15,POR,LAC,2015-01-14,229,28.1%
2014-15,IND,MIN,2015-01-13,108,-47.8%
2014-15,LAL,MIA,2015-01-13,910,6.4%
2014-15,PHX,CLE,2015-01-13,253,112.8%
2014-15,SAC,DAL,2015-01-13,145,-25.4%
2014-15,WAS,SAS,2015-01-13,454,75.5%
2014-15,BOS,NOP,2015-01-12,97,63.9%
2014-15,CHI,ORL,2015-01-12,90,9.4%
2014-15,ATL,WAS,2015-01-11,147,68.1%
2014-15,LAC,MIA,2015-01-11,327,12.7%
2014-15,LAL,POR,2015-01-11,781,-9.0%
2014-15,MEM,PHX,2015-01-11,122,12.5%
2014-15,SAC,CLE,2015-01-11,201,88.6%
2014-15,CHI,MIL,2015-01-10,455,19.7%
2014-15,HOU,UTA,2015-01-10,18,3.0%
2014-15,LAC,DAL,2015-01-10,396,13.1%
2014-15,MIN,SAS,2015-01-10,95,36.0%
2014-15,NYK,CHA,2015-01-10,594,4.0%
2014-15,POR,ORL,2015-01-10,236,21.0%
2014-15,GSW,CLE,2015-01-09,1926,158.3%
2014-15,IND,BOS,2015-01-09,179,10.3%
2014-15,LAL,ORL,2015-01-09,831,-16.3%
2014-15,MIL,MIN,2015-01-09,123,-24.2%
2014-15,NOP,MEM,2015-01-09,86,-3.2%
2014-15,OKC,UTA,2015-01-09,419,45.9%
2014-15,SAC,DEN,2015-01-09,133,-25.8%
2014-15,SAS,PHX,2015-01-09,288,24.4%
2014-15,WAS,CHI,2015-01-09,484,128.8%
2014-15,NYK,HOU,2015-01-08,679,9.9%
2014-15,POR,MIA,2015-01-08,267,11.9%
2014-15,ATL,MEM,2015-01-07,130,28.9%
2014-15,CHA,NOP,2015-01-07,96,9.1%
2014-15,CHI,UTA,2015-01-07,124,7.4%
2014-15,CLE,HOU,2015-01-07,4,192.0%
2014-15,DAL,DET,2015-01-07,247,0.1%
2014-15,GSW,IND,2015-01-07,1682,-4.6%
2014-15,LAC,LAL,2015-01-07,509,110.9%
2014-15,MIN,PHX,2015-01-07,48,-43.9%
2014-15,SAC,OKC,2015-01-07,194,-1.1%
2014-15,WAS,NYK,2015-01-07,333,32.3%
2014-15,MIL,PHX,2015-01-06,82,-47.8%
2014-15,SAS,DET,2015-01-06,185,-5.2%
2014-15,BOS,CHA,2015-01-05,109,64.0%
2014-15,CHI,HOU,2015-01-05,281,19.5%
2014-15,GSW,OKC,2015-01-05,1717,67.2%
2014-15,LAC,ATL,2015-01-05,264,-37.9%
2014-15,MEM,NYK,2015-01-05,141,10.4%
2014-15,MIN,DEN,2015-01-05,42,-45.9%
2014-15,NOP,WAS,2015-01-05,74,-27.7%
2014-15,POR,LAL,2015-01-05,255,83.3%
2014-15,CLE,DAL,2015-01-04,5,304.4%
2014-15,LAL,IND,2015-01-04,958,-5.6%
2014-15,MIA,BRK,2015-01-04,1047,35.8%
2014-15,NYK,MIL,2015-01-04,906,4.0%
2014-15,PHX,TOR,2015-01-04,263,4.8%
2014-15,CHI,BOS,2015-01-03,594,33.9%
2014-15,HOU,MIA,2015-01-03,25,79.5%
2014-15,LAC,PHI,2015-01-03,417,-22.1%
2014-15,MIN,UTA,2015-01-03,75,5.7%
2014-15,ORL,CHA,2015-01-03,240,10.8%
2014-15,POR,ATL,2015-01-03,272,47.0%
2014-15,SAS,WAS,2015-01-03,397,51.9%
2014-15,BOS,DAL,2015-01-02,284,205.4%
2014-15,CHA,CLE,2015-01-02,230,319.3%
2014-15,GSW,TOR,2015-01-02,1806,70.9%
2014-15,LAL,MEM,2015-01-02,1259,16.5%
2014-15,MIL,IND,2015-01-02,131,-5.6%
2014-15,NOP,HOU,2015-01-02,189,21.1%
2014-15,NYK,DET,2015-01-02,1246,55.3%
2014-15,OKC,WAS,2015-01-02,531,64.3%
2014-15,ORL,BRK,2015-01-02,217,17.7%
2014-15,PHX,PHI,2015-01-02,191,2.2%
2014-15,CHI,DEN,2015-01-01,555,20.2%
2014-15,MIN,SAC,2015-01-01,80,-7.7%
2014-15,BOS,SAC,2014-12-31,229,106.1%
2014-15,CLE,MIL,2014-12-31,2,331.2%
2014-15,HOU,CHA,2014-12-31,16,-1.1%
2014-15,IND,MIA,2014-12-31,213,31.0%
2014-15,LAC,NYK,2014-12-31,460,29.8%
2014-15,OKC,PHX,2014-12-31,654,72.9%
2014-15,SAS,NOP,2014-12-31,473,37.5%
2014-15,ATL,CLE,2014-12-30,232,337.2%
2014-15,CHI,BRK,2014-12-30,701,26.3%
2014-15,DAL,WAS,2014-12-30,314,41.5%
2014-15,GSW,PHI,2014-12-30,1671,19.0%
2014-15,MEM,SAS,2014-12-30,269,112.2%
2014-15,NOP,PHX,2014-12-30,120,-18.4%
2014-15,ORL,DET,2014-12-30,235,15.9%
2014-15,POR,TOR,2014-12-30,308,56.8%
2014-15,CHA,MIL,2014-12-29,164,21.2%
2014-15,HOU,WAS,2014-12-29,11,-5.1%
2014-15,IND,CHI,2014-12-29,213,86.2%
2014-15,LAC,UTA,2014-12-29,468,-13.0%
2014-15,MIA,ORL,2014-12-29,1082,30.8%
2014-15,CLE,DET,2014-12-28,3,301.6%
2014-15,DAL,OKC,2014-12-28,337,115.5%
2014-15,LAL,PHX,2014-12-28,1446,43.2%
2014-15,POR,NYK,2014-12-28,299,64.3%
2014-15,SAS,HOU,2014-12-28,399,120.7%
2014-15,CHA,ORL,2014-12-27,219,48.5%
2014-15,CHI,NOP,2014-12-27,646,43.0%
2014-15,GSW,MIN,2014-12-27,1665,70.6%
2014-15,LAC,TOR,2014-12-27,588,27.2%
2014-15,MIA,MEM,2014-12-27,947,26.4%
2014-15,MIL,ATL,2014-12-27,175,8.1%
2014-15,SAC,NYK,2014-12-27,251,15.3%
2014-15,WAS,BOS,2014-12-27,550,72.2%
2014-15,ATL,MIL,2014-12-26,148,48.3%
2014-15,BOS,BRK,2014-12-26,259,186.6%
2014-15,DAL,LAL,2014-12-26,354,118.6%
2014-15,MEM,HOU,2014-12-26,215,113.9%
2014-15,NOP,SAS,2014-12-26,258,55.1%
2014-15,OKC,CHA,2014-12-26,562,62.6%
2014-15,ORL,CLE,2014-12-26,268,229.1%
2014-15,POR,PHI,2014-12-26,248,41.4%
2014-15,SAC,PHX,2014-12-26,274,4.7%
2014-15,CHI,LAL,2014-12-25,949,88.4%
2014-15,LAC,GSW,2014-12-25,810,139.4%
2014-15,MIA,CLE,2014-12-25,1121,246.4%
2014-15,NYK,WAS,2014-12-25,1196,86.7%
2014-15,SAS,OKC,2014-12-25,493,99.8%
2014-15,ATL,LAC,2014-12-23,223,110.2%
2014-15,CLE,MIN,2014-12-23,1,321.3%
2014-15,IND,NOP,2014-12-23,157,-0.4%
2014-15,LAL,GSW,2014-12-23,1523,63.8%
2014-15,MIA,PHI,2014-12-23,759,-30.7%
2014-15,MIL,CHA,2014-12-23,96,-17.1%
2014-15,OKC,POR,2014-12-23,366,47.1%
2014-15,ORL,BOS,2014-12-23,200,22.8%
2014-15,PHX,DAL,2014-12-23,249,38.9%
2014-15,WAS,CHI,2014-12-23,446,108.4%
2014-15,CHA,DEN,2014-12-22,113,18.9%
2014-15,CHI,TOR,2014-12-22,577,22.5%
2014-15,DAL,ATL,2014-12-22,279,17.6%
2014-15,GSW,SAC,2014-12-22,1659,52.9%
2014-15,HOU,POR,2014-12-22,16,35.3%
2014-15,MEM,UTA,2014-12-22,142,2.5%
2014-15,SAS,LAC,2014-12-22,282,79.2%
2014-15,CLE,MEM,2014-12-21,1,389.0%
2014-15,MIA,BOS,2014-12-21,750,-11.0%
2014-15,MIN,IND,2014-12-21,63,-5.4%
2014-15,OKC,NOP,2014-12-21,378,48.8%
2014-15,ORL,PHI,2014-12-21,165,-24.6%
2014-15,SAC,LAL,2014-12-21,285,57.5%
2014-15,WAS,PHX,2014-12-21,343,-1.2%
2014-15,CHA,UTA,2014-12-20,99,34.6%
2014-15,DAL,SAS,2014-12-20,353,128.5%
2014-15,HOU,ATL,2014-12-20,14,0.9%
2014-15,LAC,MIL,2014-12-20,335,-20.7%
2014-15,NOP,POR,2014-12-20,122,-4.1%
2014-15,NYK,PHX,2014-12-20,809,29.7%
2014-15,BOS,MIN,2014-12-19,116,68.8%
2014-15,CLE,BRK,2014-12-19,4,294.1%
2014-15,LAL,OKC,2014-12-19,1270,51.4%
2014-15,MEM,CHI,2014-12-19,187,125.0%
2014-15,MIA,WAS,2014-12-19,582,-20.7%
2014-15,ORL,UTA,2014-12-19,159,-20.5%
2014-15,SAS,POR,2014-12-19,226,37.3%
2014-15,CHI,NYK,2014-12-18,334,30.0%
2014-15,GSW,OKC,2014-12-18,1599,68.6%
2014-15,HOU,NOP,2014-12-18,12,-7.0%
2014-15,SAC,MIL,2014-12-18,64,-33.7%
2014-15,BOS,ORL,2014-12-17,86,50.0%
2014-15,CHA,PHX,2014-12-17,44,-0.2%
2014-15,CLE,ATL,2014-12-17,5,136.8%
2014-15,LAC,IND,2014-12-17,223,-31.1%
2014-15,MIA,UTA,2014-12-17,478,-41.4%
2014-15,POR,MIL,2014-12-17,175,-7.2%
2014-15,SAS,MEM,2014-12-17,181,5.1%
2014-15,MEM,GSW,2014-12-16,173,56.3%
2014-15,NOP,UTA,2014-12-16,30,-43.2%
2014-15,NYK,DAL,2014-12-16,686,11.8%
2014-15,SAC,OKC,2014-12-16,207,4.6%
2014-15,WAS,MIN,2014-12-16,217,-41.2%
2014-15,ATL,CHI,2014-12-15,140,109.3%
2014-15,CLE,CHA,2014-12-15,2,207.5%
2014-15,IND,LAL,2014-12-15,190,53.9%
2014-15,LAC,DET,2014-12-15,230,-43.5%
2014-15,PHX,MIL,2014-12-15,99,-32.5%
2014-15,POR,SAS,2014-12-15,186,50.5%
2014-15,MIA,CHI,2014-12-14,793,33.9%
2014-15,MIN,LAL,2014-12-14,87,51.2%
2014-15,NOP,GSW,2014-12-14,77,-0.5%
2014-15,NYK,TOR,2014-12-14,696,4.4%
2014-15,OKC,PHX,2014-12-14,261,32.6%
2014-15,WAS,UTA,2014-12-14,189,-31.0%
2014-15,CHA,BRK,2014-12-13,129,43.7%
2014-15,DAL,GSW,2014-12-13,287,25.4%
2014-15,HOU,DEN,2014-12-13,16,-15.3%
2014-15,IND,POR,2014-12-13,132,-9.4%
2014-15,MIL,LAC,2014-12-13,128,16.7%
2014-15,ORL,ATL,2014-12-13,166,-4.7%
2014-15,SAC,DET,2014-12-13,104,-28.1%
2014-15,ATL,ORL,2014-12-12,101,-2.9%
2014-15,BOS,NYK,2014-12-12,153,123.9%
2014-15,CHI,POR,2014-12-12,264,20.2%
2014-15,MEM,CHA,2014-12-12,117,-4.5%
2014-15,MIN,OKC,2014-12-12,76,28.0%
2014-15,NOP,CLE,2014-12-12,174,178.4%
2014-15,PHX,DET,2014-12-12,121,-15.0%
2014-15,SAS,LAL,2014-12-12,406,83.0%
2014-15,WAS,LAC,2014-12-12,332,76.1%
2014-15,OKC,CLE,2014-12-11,380,160.8%
2014-15,SAC,HOU,2014-12-11,89,-18.3%
2014-15,ATL,PHI,2014-12-10,48,-28.8%
2014-15,CHA,BOS,2014-12-10,67,0.2%
2014-15,CHI,BRK,2014-12-10,111,11.4%
2014-15,DAL,NOP,2014-12-10,104,-7.1%
2014-15,GSW,HOU,2014-12-10,1225,15.8%
2014-15,IND,LAC,2014-12-10,113,-11.5%
2014-15,MIN,POR,2014-12-10,46,-36.4%
2014-15,ORL,WAS,2014-12-10,165,-13.5%
2014-15,SAS,NYK,2014-12-10,212,7.6%
2014-15,CLE,TOR,2014-12-09,3,192.7%
2014-15,LAL,SAC,2014-12-09,534,-23.5%
2014-15,MEM,DAL,2014-12-09,83,-12.9%
2014-15,NOP,NYK,2014-12-09,46,-2.8%
2014-15,OKC,MIL,2014-12-09,177,14.1%
2014-15,PHX,MIA,2014-12-09,117,4.8%
2014-15,IND,ATL,2014-12-08,58,-47.8%
2014-15,LAC,PHX,2014-12-08,171,-41.3%
2014-15,MIN,GSW,2014-12-08,59,-13.1%
2014-15,SAC,UTA,2014-12-08,77,-33.1%
2014-15,WAS,BOS,2014-12-08,207,-21.8%
2014-15,ATL,DEN,2014-12-07,72,8.9%
2014-15,BOS,WAS,2014-12-07,119,97.3%
2014-15,DAL,MIL,2014-12-07,53,-6.4%
2014-15,LAL,NOP,2014-12-07,637,-25.3%
2014-15,MEM,MIA,2014-12-07,111,37.6%
2014-15,NYK,POR,2014-12-07,791,15.5%
2014-15,CHI,GSW,2014-12-06,623,55.5%
2014-15,HOU,PHX,2014-12-06,18,-24.2%
2014-15,LAC,NOP,2014-12-06,300,-19.7%
2014-15,SAC,ORL,2014-12-06,104,-25.8%
2014-15,SAS,MIN,2014-12-06,233,22.7%
2014-15,BOS,LAL,2014-12-05,289,202.0%
2014-15,CHA,NYK,2014-12-05,110,86.2%
2014-15,DAL,PHX,2014-12-05,142,-0.4%
2014-15,MEM,SAS,2014-12-05,178,65.4%
