Season,GM,DAY,DATE,ET,LOCAL,AWAY,HOME,AWAY TV,DUR,HH RTG,HH SHR,HH IMP,P2+ IMP,HOME TV,DUR.1,HH RTG.1,HH SHR.1,HH IMP.1,P2+ IMP.1,NAT TV,CN TV
2015-16,624,Wed,2014-01-22,7:00 PM,7:00 PM,DAL,TOR,FSSW-DAL,150.0,1.6,3.0,41.0,56.0,SNET,,,,,,,SNET
2015-16,625,Wed,2014-01-22,7:00 PM,7:00 PM,BOS,WAS,CSN-NE,165.0,2.9,4.0,69.0,99.0,CSN-W,165.0,1.5,2,37,45,,
2015-16,626,Wed,2014-01-22,7:30 PM,7:30 PM,PHI,NYK,CSN-P,165.0,0.6,1.0,19.0,24.0,MSG,165.0,2.4,3,176,265,,
2015-16,627,Wed,2014-01-22,8:00 PM,7:00 PM,SAC,HOU,CSN-S,165.0,1.6,3.0,23.0,25.0,CSN-H,165.0,0.9,1,20,29,,
2015-16,628,Wed,2014-01-22,8:00 PM,7:00 PM,DET,MIL,FSD,165.0,1.1,2.0,21.0,24.0,FSNWI,150.0,0.4,1,4,,,
2015-16,629,Wed,2014-01-22,9:00 PM,7:00 PM,IND,PHX,FSI,165.0,1.5,3.0,16.0,,FSA,165.0,1.9,3,36,49,,
2015-16,630,Wed,2014-01-22,9:30 PM,8:30 PM,OKC,SAS,FSOK,165.0,9.3,14.0,68.0,,KENS,150.0,10.9,17,99,,ESPN,
2015-16,631,Thu,2014-01-23,8:00 PM,8:00 PM,LAL,MIA,,,,,,,,,,,,,TNT,
2015-16,632,Thu,2014-01-23,10:30 PM,7:30 PM,DEN,POR,,,,,,,,,,,,,TNT,
2015-16,633,Fri,2014-01-24,7:00 PM,7:00 PM,LAL,ORL,TWC SN/TWC D,150.0,1.5,3.0,83.0,121.0,FSFL,150.0,1,1,14,14,,
2015-16,634,Fri,2014-01-24,7:00 PM,7:00 PM,TOR,PHI,TSN2,,,,,,CSN-P,135.0,0.7,1,21,38,,TSN2
2015-16,635,Fri,2014-01-24,7:30 PM,7:30 PM,SAS,ATL,FSSW-SA,135.0,7.1,11.0,64.0,,FSS-ATL,135.0,0.9,1,21,22,,
2015-16,636,Fri,2014-01-24,7:30 PM,7:30 PM,OKC,BOS,FSOK,150.0,9.3,16.0,68.0,,CSN-NE,135.0,2.9,5,71,90,,
2015-16,637,Fri,2014-01-24,7:30 PM,7:30 PM,DAL,BRK,FSSW-DAL,150.0,1.9,3.0,50.0,64.0,YES,150.0,0.6,1,45,61,,
2015-16,638,Fri,2014-01-24,7:30 PM,7:30 PM,MIL,CLE,FSNWI,150.0,0.3,,2.0,,FSO,150.0,2.5,4,37,49,,
2015-16,639,Fri,2014-01-24,7:30 PM,7:30 PM,NOP,DET,FSNO,150.0,2,3.0,13.0,,FSD+,150.0,1,1,18,22,,
2015-16,640,Fri,2014-01-24,7:30 PM,7:30 PM,CHA,NYK,SSO-CHA,150.0,0.66,1.0,7.7,9.0,MSG,150.0,3,5,223,280,,
2015-16,641,Fri,2014-01-24,8:00 PM,7:00 PM,LAC,CHI,FSNP,150.0,0.5,1.0,31.0,36.0,WCIU,150.0,3.7,6,130,214,ESPN,
2015-16,642,Fri,2014-01-24,8:00 PM,7:00 PM,MEM,HOU,SSO-MEM,150.0,3.2,5.0,21.0,,CSN-H,150.0,1.7,3,39,68,,
2015-16,643,Fri,2014-01-24,9:00 PM,7:00 PM,WAS,PHX,CSN-W+,150.0,0.2,,6.0,6.0,FSA,150.0,2.3,4,43,60,,
2015-16,644,Fri,2014-01-24,10:00 PM,7:00 PM,IND,SAC,FSI,180.0,3.3,7.0,36.0,,KXTV,180.0,4.5,7,63,82,,
2015-16,645,Fri,2014-01-24,10:30 PM,7:30 PM,MIN,GSW,FSNN-MIN,120.0,2.5,6.0,44.0,49.0,CSN-BA,135.0,4.4,8,112,159,NBA TV,
2015-16,646,Sat,2014-01-25,7:00 PM,7:00 PM,CHI,CHA,CSN-C,150.0,2.4,4.0,85.0,116.0,SSO-CHA,150.0,0.7,1,8.1,12.2,NBA TV,
2015-16,647,Sat,2014-01-25,7:00 PM,7:00 PM,LAC,TOR,FSNP,165.0,0.8,2.0,44.0,66.0,TSN,,,,,,,TSN
2015-16,648,Sat,2014-01-25,7:30 PM,7:30 PM,OKC,PHI,FSOK,150.0,9.1,15.0,67.0,,CSN-P,150.0,0.9,1,27,35,,
2015-16,649,Sat,2014-01-25,8:00 PM,7:00 PM,HOU,MEM,CSN-H,150.0,1.1,2.0,26.0,41.0,SSO-MEM,150.0,3.2,5,22,,,
2015-16,650,Sat,2014-01-25,8:30 PM,7:30 PM,ATL,MIL,FSS-ATL,135.0,0.5,1.0,13.0,13.0,FSNWI,135.0,0.5,1,4,,,
2015-16,651,Sat,2014-01-25,9:00 PM,7:00 PM,IND,DEN,FSI,150.0,3.9,7.0,43.0,,ASE,165.0,2.2,4,34,42,,
2015-16,652,Sat,2014-01-25,9:00 PM,7:00 PM,WAS,UTA,CSN-W+,150.0,0.1,,3.0,3.0,ROOT,150.0,3.1,7,29,,,
2015-16,653,Sat,2014-01-25,10:00 PM,7:00 PM,MIN,POR,,,,,,,CSN-POR,150.0,6.9,12,82,128,NBA TV,
2015-16,654,Sun,2014-01-26,1:00 PM,1:00 PM,SAS,MIA,,,,,,,,,,,,,ABC,
2015-16,655,Sun,2014-01-26,3:30 PM,3:30 PM,LAL,NYK,,,,,,,,,,,,,ABC,
2015-16,656,Sun,2014-01-26,6:00 PM,5:00 PM,ORL,NOP,FSFL,150.0,0.9,1.0,13.0,15.0,FSNO,150.0,0.88,1.2,5.8,,,
2015-16,657,Sun,2014-01-26,6:00 PM,6:00 PM,PHX,CLE,FSA,150.0,1.8,3.0,34.0,56.0,FSO,150.0,2.5,4,38,47,,
2015-16,658,Sun,2014-01-26,6:30 PM,6:30 PM,BRK,BOS,YES,165.0,0.5,1.0,36.0,45.0,CSN-NE,165.0,3.4,5,84,105,ESPN,
2015-16,659,Sun,2014-01-26,7:30 PM,6:30 PM,DET,DAL,FSD,150.0,1.5,2.0,28.0,47.0,FSSW-DAL,150.0,1.8,3,48,69,,
2015-16,660,Sun,2014-01-26,9:00 PM,6:00 PM,POR,GSW,CSN-POR,150.0,5.5,9.0,65.0,102.0,CSN-BA,150.0,4,7,100,146,,
2015-16,661,Sun,2014-01-26,9:00 PM,6:00 PM,DEN,SAC,ASE,165.0,1.8,3.0,29.0,35.0,KXTV,165.0,3.2,5,45,62,,
2015-16,662,Mon,2014-01-27,7:00 PM,7:00 PM,PHX,PHI,FSA,150.0,2.6,4.0,49.0,60.0,CSN-P,150.0,0.5,1,15,18,,
2015-16,663,Mon,2014-01-27,7:30 PM,7:30 PM,TOR,BRK,TSN,,,,,,YES,150.0,1.4,2,103,134,,TSN
2015-16,664,Mon,2014-01-27,8:00 PM,7:00 PM,MIN,CHI,FSNN-MIN,150.0,3.7,6.0,64.0,84.0,CSN-C,150.0,3.6,5,128,168,NBA TV,
2015-16,665,Mon,2014-01-27,8:00 PM,7:00 PM,LAC,MIL,FSNP,135.0,1.1,2.0,64.0,98.0,FSNWI,135.0,1.2,2,11,,,
2015-16,666,Mon,2014-01-27,8:00 PM,7:00 PM,ATL,OKC,FSS-ATL,150.0,1.6,2.0,37.0,41.0,FSOK,150.0,11.2,16,82,,,
2015-16,667,Mon,2014-01-27,9:00 PM,7:00 PM,SAC,UTA,CSN-S,165.0,2.1,3.0,29.0,33.0,ROOT,165.0,5.5,10,51,,,
2015-16,668,Tue,2014-01-28,7:00 PM,7:00 PM,NOP,CLE,FSNO,150.0,1.8,2.0,12.0,,FSO,150.0,2.7,4,40,52,,
2015-16,669,Tue,2014-01-28,7:30 PM,7:30 PM,ORL,DET,FSFL,150.0,0.7,1.0,10.0,14.0,FSD+,150.0,0.9,1,17,33,,
2015-16,670,Tue,2014-01-28,7:30 PM,7:30 PM,BOS,NYK,CSN-NE,150.0,1.6,2.0,39.0,48.0,MSG,150.0,3,5,223,321,,
2015-16,671,Tue,2014-01-28,8:00 PM,7:00 PM,SAS,HOU,FSSW-SA,165.0,8.6,13.0,78.0,,CSN-H,165.0,1.4,2,32,44,NBA TV,
2015-16,672,Tue,2014-01-28,10:00 PM,7:00 PM,MEM,POR,SSO-MEM,150.0,3.2,5.0,21.0,,CSN-POR,150.0,4.4,7,52,68,,
2015-16,673,Tue,2014-01-28,10:30 PM,7:30 PM,WAS,GSW,CSN-W,150.0,0.7,2.0,17.0,15.0,CSN-BA,135.0,4.1,7,103,139,,
2015-16,674,Tue,2014-01-28,10:30 PM,7:30 PM,IND,LAL,FSI,135.0,3.7,8.0,40.0,,TWC SN/TWC D,135.0,2.7,4,155,242,,
2015-16,675,Wed,2014-01-29,7:00 PM,7:00 PM,OKC,MIA,FSOK,165.0,2.027272727,3.0,10.63636364,,SunSpM,165.0,7,11,117,162,ESPN,
2015-16,676,Wed,2014-01-29,7:00 PM,7:00 PM,ORL,TOR,FSFL,135.0,0.4,1.0,5.0,6.0,TSN2,,,,,,,TSN2
2015-16,677,Wed,2014-01-29,7:30 PM,7:30 PM,DET,ATL,FSD,,,,,,FSS-ATL,,,,,,,
2015-16,678,Wed,2014-01-29,7:30 PM,7:30 PM,PHI,BOS,CSN-P,150.0,0.8,1.0,24.0,28.0,CSN-NE,150.0,2.7,4,66,85,,
2015-16,679,Wed,2014-01-29,8:00 PM,7:00 PM,PHX,MIL,FSA,150.0,2.1,3.0,39.0,55.0,FSNWI,150.0,0.5,1,5,,,
2015-16,680,Wed,2014-01-29,8:00 PM,7:00 PM,NOP,MIN,FSNO,150.0,2.42,2.9,15.8,,FSNN-MIN,150.0,2.5,4,44,54,,
2015-16,681,Wed,2014-01-29,8:30 PM,7:30 PM,HOU,DAL,CSN-H,180.0,1,2.0,23.0,31.0,FSSW-DAL,165.0,2.7,4,71,93,,
2015-16,682,Wed,2014-01-29,9:00 PM,7:00 PM,CHA,DEN,SSO-CHA,150.0,0.69,1.33,7.9,9.0,ASE,150.0,2,3,31,38,,
2015-16,683,Wed,2014-01-29,9:30 PM,8:30 PM,CHI,SAS,CSN-C,150.0,1.5,3.0,55.0,64.0,KENS,150.0,8,13,73,,ESPN,
2015-16,684,Wed,2014-01-29,10:00 PM,7:00 PM,MEM,SAC,SSO-MEM,150.0,3.5,5.0,23.0,,CSN-S,150.0,2.2,3,30,38,,
2015-16,685,Wed,2014-01-29,10:30 PM,7:30 PM,WAS,LAC,CSN-W,150.0,1,2.0,23.0,23.0,FSNP,150.0,1.1,2,63,78,,
2015-16,686,Thu,2014-01-30,7:00 PM,7:00 PM,PHX,IND,FSA,150.0,2.6,5.0,48.0,71.0,FSI,150.0,6.5,10,71,,,
2015-16,687,Thu,2014-01-30,8:00 PM,8:00 PM,CLE,NYK,,,,,,,MSG,165.0,2.3,4,168,242,TNT,
2015-16,688,Thu,2014-01-30,10:30 PM,7:30 PM,LAC,GSW,,,,,,,,,,,,,TNT,
2015-16,689,Fri,2014-01-31,7:00 PM,7:00 PM,MIL,ORL,FSNWI,150.0,4,1.0,3.0,,FSFL,150.0,1.1,2,16,24,,
2015-16,690,Fri,2014-01-31,7:30 PM,7:30 PM,ATL,PHI,FSS-ATL,150.0,1.2,2.0,29.0,34.0,CSN-P,150.0,0.7,1,22,30,,
2015-16,691,Fri,2014-01-31,8:00 PM,7:00 PM,MEM,MIN,SSO-MEM,150.0,3.3,5.0,22.0,,FSNN-MIN,135.0,1.8,3,31,38,,
2015-16,692,Fri,2014-01-31,8:00 PM,8:00 PM,OKC,BRK,FSOK,150.0,8.6,13.0,63.0,,YES,150.0,0.7,1,53,83,ESPN,
2015-16,693,Fri,2014-01-31,8:30 PM,7:30 PM,SAC,DAL,CSN-S,180.0,1.5,3.0,21.0,23.0,FSSW-DAL,165.0,2.1,4,55,83,,
2015-16,694,Fri,2014-01-31,9:00 PM,7:00 PM,TOR,DEN,SNET1,,,,,,ASE,135.0,1.7,3,27,42,,SNET1
2015-16,695,Fri,2014-01-31,10:30 PM,7:30 PM,CHA,LAL,SSO-CHA,150.0,0.7,1.5,8.0,9.1,TWC SN/TWC D,150.0,2,3,115,179,,
2015-16,696,Fri,2014-01-31,10:30 PM,8:30 PM,GSW,UTA,CSN-BA,150.0,2,4.0,49.0,79.0,ROOT,150.0,4.2,9,39,,ESPN,
2015-16,697,Sat,2014-02-01,7:00 PM,7:00 PM,BRK,IND,YES,150.0,0.9,2.0,66.0,112.0,FSI,165.0,5.4,9,60,,,
2015-16,698,Sat,2014-02-01,7:00 PM,7:00 PM,OKC,WAS,FSOK,150.0,9.2,15.0,68.0,,CSN-W,150.0,1.4,3,34,45,,
2015-16,699,Sat,2014-02-01,7:30 PM,7:30 PM,MIN,ATL,FSNN-MIN,150.0,1.5,3.0,26.0,29.0,FSS-ATL,150.0,1,2,25,26,,
2015-16,700,Sat,2014-02-01,7:30 PM,7:30 PM,PHI,DET,CSN-P,150.0,0.4,1.0,11.0,18.0,FSD,150.0,1.3,2,23,38,,
2015-16,701,Sat,2014-02-01,8:00 PM,7:00 PM,CLE,HOU,FSO,150.0,1.8,3.0,27.0,40.0,CSN-H,150.0,1.5,3,34,52,,
2015-16,702,Sat,2014-02-01,8:00 PM,7:00 PM,MIL,MEM,FSNWI,150.0,0.2,,2.0,,SSO-MEM,150.0,3.3,5,22,,,
2015-16,703,Sat,2014-02-01,8:00 PM,7:00 PM,CHI,NOP,WGN,150.0,4.4,7.0,155.0,196.0,FSNO,150.0,1.7,3,11,,,
2015-16,704,Sat,2014-02-01,8:30 PM,7:30 PM,SAC,SAS,KXTV,150.0,3.5,6.0,49.0,75.0,KENS,150.0,10.4,17,94,,,
2015-16,705,Sat,2014-02-01,8:30 PM,8:30 PM,MIA,NYK,SunSpM,180.0,7,12.0,117.0,162.0,MSG,165.0,3.2,5,242,358,ESPN,
2015-16,706,Sat,2014-02-01,9:00 PM,7:00 PM,CHA,PHX,SSO-CHA,150.0,0.51,1.0,6.1,7.0,FSA,135.0,1.9,3,36,53,,
2015-16,707,Sat,2014-02-01,10:00 PM,7:00 PM,TOR,POR,SNET1,,,,,,CSN-POR,165.0,5.1,9,60,91,,SNET1
2015-16,708,Sat,2014-02-01,10:30 PM,7:30 PM,UTA,LAC,ROOT,150.0,3.4,7.0,32.0,,FSNP,150.0,1.2,2,66,87,,
2015-16,709,Sun,2014-02-02,1:00 PM,1:00 PM,ORL,BOS,FSFL,150.0,0.7,2.0,11.0,15.0,CSN-NE,135.0,1.7,4,41,57,,
2015-16,710,Mon,2014-02-03,7:00 PM,7:00 PM,ORL,IND,FSFL,135.0,1.1,2.0,16.0,17.0,FSI,135.0,4.8,7,52,,,
2015-16,711,Mon,2014-02-03,7:00 PM,7:00 PM,POR,WAS,CSN-POR,135.0,3,6.0,36.0,46.0,CSN-W,135.0,1.8,3,44,51,,
2015-16,712,Mon,2014-02-03,7:30 PM,7:30 PM,PHI,BRK,CSN-P,165.0,0.7,1.0,21.0,26.0,YES,165.0,0.7,1,51,85,,
2015-16,713,Mon,2014-02-03,7:30 PM,7:30 PM,DET,MIA,FSD,165.0,2.3,3.0,43.0,56.0,SunSpM,165.0,8.5,12,142,191,,
2015-16,714,Mon,2014-02-03,8:00 PM,7:00 PM,NYK,MIL,MSG,150.0,2.7,4.0,198.0,261.0,FSNWI,150.0,0.6,1,6,,,
2015-16,715,Mon,2014-02-03,8:00 PM,7:00 PM,SAS,NOP,FSSW-SA,150.0,6.6,10.0,60.0,,FSNO,150.0,1.5,2,10,,NBA TV,
2015-16,716,Mon,2014-02-03,8:00 PM,7:00 PM,MEM,OKC,,,,,,,FSOK,150.0,11.9,17,87,,,
2015-16,717,Mon,2014-02-03,8:30 PM,7:30 PM,CLE,DAL,FSO,150.0,2.2,3.0,33.0,41.0,FSSW-DAL,150.0,1.8,3,48,62,,
2015-16,718,Mon,2014-02-03,9:00 PM,7:00 PM,LAC,DEN,FSNP,165.0,1.2,2.0,70.0,107.0,ASE,165.0,1.4,2,22,27,,
2015-16,719,Mon,2014-02-03,9:00 PM,7:00 PM,TOR,UTA,TSN,,,,,,ROOT,150.0,4.3,8,40,,,TSN
2015-16,720,Mon,2014-02-03,10:00 PM,7:00 PM,CHI,SAC,CSN-C,165.0,2,3.0,69.0,100.0,CSN-S,180.0,2.8,4,39,47,,
2015-16,721,Tue,2014-02-04,7:30 PM,7:30 PM,IND,ATL,FSI,150.0,5.7,8.0,63.0,,FSS-ATL,150.0,1,2,25,26,,
2015-16,722,Tue,2014-02-04,8:00 PM,7:00 PM,LAL,MIN,TWC SN/TWC D,150.0,1.7,3.0,98.0,149.0,FSNN-MIN+,150.0,1.7,3,30,39,,
2015-16,723,Tue,2014-02-04,9:00 PM,7:00 PM,CHI,PHX,CSN-C,165.0,2.9,5.0,103.0,128.0,FSA,165.0,3.2,5,60,84,NBA TV,
2015-16,724,Tue,2014-02-04,10:30 PM,7:30 PM,CHA,GSW,SSO-CHA,150.0,0.83,2.2,9.5,10.3,CSN-BA,135.0,3.9,7,98,125,,
2015-16,725,Wed,2014-02-05,7:00 PM,7:00 PM,LAL,CLE,TWC SN/TWC D,150.0,1.1,2.0,63.0,95.0,FSO,150.0,2.2,3,33,48,,
2015-16,726,Wed,2014-02-05,7:00 PM,7:00 PM,BOS,PHI,CSN-NE,150.0,2.9,4.0,71.0,97.0,CSN-P,,,,,,,
2015-16,727,Wed,2014-02-05,7:00 PM,7:00 PM,SAS,WAS,FSSW-SA,195.0,7.2,12.0,72.0,,CSN-W,195.0,2,3,48,54,,
2015-16,728,Wed,2014-02-05,8:00 PM,8:00 PM,POR,NYK,CSN-POR,150.0,3.3,6.0,40.0,49.0,MSG,165.0,2.2,3,166,228,ESPN,
2015-16,729,Wed,2014-02-05,8:00 PM,7:00 PM,PHX,HOU,FSA,150.0,2.8,4.0,52.0,79.0,CSN-H,150.0,1.3,2,31,54,,
2015-16,730,Wed,2014-02-05,8:00 PM,7:00 PM,DAL,MEM,FSSW-DAL,150.0,2.1,3.0,56.0,68.0,SSO-MEM,150.0,2.9,4,19,,,
2015-16,731,Wed,2014-02-05,8:00 PM,7:00 PM,ATL,NOP,FSS-ATL,135.0,1,1.0,23.0,25.0,FSNO,150.0,1.9,3,13,,,
2015-16,732,Wed,2014-02-05,8:00 PM,7:00 PM,MIN,OKC,FSNN-MIN,135.0,2.2,4.0,39.0,50.0,FSOK,135.0,10.5,15,77,,,
2015-16,733,Wed,2014-02-05,8:00 PM,8:00 PM,DET,ORL,FSD,150.0,1.4,2.0,25.0,31.0,FSFL,150.0,0.6,1,10,10,,
2015-16,734,Wed,2014-02-05,9:00 PM,7:00 PM,MIL,DEN,FSNWI,150.0,0.4,1.0,4.0,,ASE,150.0,1.1,2,18,24,,
2015-16,735,Wed,2014-02-05,10:00 PM,7:00 PM,TOR,SAC,SNET1,,,,,,CSN-S,180.0,2.2,3,30,31,,SNET1
2015-16,736,Wed,2014-02-05,10:30 PM,7:30 PM,MIA,LAC,SunSpM,195.0,3.9,9.0,65.0,75.0,FSNP,180.0,1,2,54,69,ESPN,
2015-16,737,Thu,2014-02-06,8:00 PM,8:00 PM,SAS,BRK,,,,,,,YES,150.0,0.5,1,38,44,TNT,
2015-16,738,Thu,2014-02-06,10:30 PM,7:30 PM,CHI,GSW,WGN,165.0,2.8,5.0,97.0,115.0,,,,,,,TNT,
2015-16,739,Fri,2014-02-07,7:00 PM,7:00 PM,POR,IND,CSN-POR,150.0,3,5.0,35.0,51.0,FSI,180.0,3.8,6,41,,ESPN,
2015-16,740,Fri,2014-02-07,7:00 PM,7:00 PM,OKC,ORL,FSOK,150.0,8.3,13.0,61.0,,FSFL,150.0,0.5,1,7,9,,
2015-16,741,Fri,2014-02-07,7:00 PM,7:00 PM,LAL,PHI,TWC SN/TWC D,135.0,1.3,3.0,71.0,89.0,CSN-P,,,,,,,
2015-16,742,Fri,2014-02-07,7:00 PM,7:00 PM,CLE,WAS,FSO,165.0,2.4,4.0,36.0,45.0,CSN-W,165.0,0.9,2,22,26,,
2015-16,743,Fri,2014-02-07,7:30 PM,7:30 PM,SAC,BOS,CSN-S,180.0,1.6,3.0,22.0,29.0,CSN-NE,150.0,2.1,3,52,60,,
2015-16,744,Fri,2014-02-07,7:30 PM,7:30 PM,BRK,DET,YES,150.0,0.2,,16.0,24.0,FSD,150.0,1.4,2,25,32,,
2015-16,745,Fri,2014-02-07,7:30 PM,7:30 PM,DEN,NYK,ASE,150.0,1.7,3.0,27.0,35.0,MSG,165.0,1.9,3,139,210,,
2015-16,746,Fri,2014-02-07,8:30 PM,7:30 PM,UTA,DAL,ROOT,135.0,2.2,4.0,20.0,,FSSW-DAL,135.0,2.1,3,55,60,,
2015-16,747,Fri,2014-02-07,9:30 PM,8:30 PM,MIN,NOP,,,,,,,,,,,,,ESPN,
2015-16,748,Fri,2014-02-07,10:30 PM,7:30 PM,TOR,LAC,TSN,,,,,,FSNP,165.0,1.1,2,60,77,,TSN
2015-16,749,Sat,2014-02-08,7:00 PM,7:00 PM,SAS,CHA,FSSW-SA,150.0,6.1,12.0,55.0,,SSO-CHA,150.0,0.59,1,6.8,7.4,,
2015-16,750,Sat,2014-02-08,7:30 PM,7:30 PM,MEM,ATL,SSO-MEM,150.0,1.5,2.0,10.0,,FSS-ATL,135.0,0.6,1,14,15,,
2015-16,751,Sat,2014-02-08,7:30 PM,7:30 PM,DEN,DET,ASE,150.0,1.4,3.0,21.0,31.0,FSD,150.0,1.1,2,21,26,NBA TV,
2015-16,752,Sat,2014-02-08,8:00 PM,7:00 PM,POR,MIN,CSN-POR,150.0,4.9,8.0,59.0,97.0,FSNN-MIN,165.0,1.3,2,23,30,,
2015-16,753,Sat,2014-02-08,8:30 PM,7:30 PM,HOU,MIL,CSN-H,150.0,1.1,2.0,26.0,43.0,FSNWI,150.0,0.5,1,4,,,
2015-16,754,Sat,2014-02-08,9:00 PM,7:00 PM,GSW,PHX,CSN-BA,150.0,2.2,4.0,56.0,78.0,FSA,150.0,2.4,4,44,81,,
2015-16,755,Sat,2014-02-08,9:00 PM,7:00 PM,MIA,UTA,SunSpM,150.0,6.6,11.0,109.0,157.0,ROOT,150.0,3.4,6,32,,,
2015-16,756,Sun,2014-02-09,1:00 PM,12:00 PM,NYK,OKC,,,,,,,,,,,,,ABC,
2015-16,757,Sun,2014-02-09,3:30 PM,12:30 PM,CHI,LAL,,,,,,,,,,,,,ABC,
2015-16,758,Sun,2014-02-09,6:00 PM,6:00 PM,DAL,BOS,FSSW-DAL,135.0,2.2,4.0,58.0,82.0,CSN-NE,135.0,2.4,4,59,85,NBA TV,
2015-16,759,Sun,2014-02-09,6:00 PM,6:00 PM,NOP,BRK,FSNO,150.0,1.5,2.0,10.0,,YES,150.0,1,1,71,100,,
2015-16,760,Sun,2014-02-09,6:00 PM,6:00 PM,MEM,CLE,SSO-MEM,165.0,1.381818182,1.9090909090000001,9.272727273,,FSO,165.0,2.6,4,38,54,,
2015-16,761,Sun,2014-02-09,6:00 PM,6:00 PM,IND,ORL,FSI,150.0,4.2,6.0,46.0,,FSFL,150.0,0.6,1,9,13,,
2015-16,762,Sun,2014-02-09,6:00 PM,6:00 PM,SAC,WAS,CSN-S,180.0,1.1,2.0,16.0,23.0,CSN-W,150.0,1,1,24,34,,
2015-16,763,Sun,2014-02-09,9:30 PM,6:30 PM,PHI,LAC,CSN-P,135.0,0.9,2.0,28.0,41.0,FSNP,150.0,1.2,2,65,79,,
2015-16,764,Mon,2014-02-10,7:00 PM,7:00 PM,DEN,IND,ASE,150.0,0.8,2.0,13.0,20.0,FSI,150.0,4.2,7,46,,,
2015-16,765,Mon,2014-02-10,7:00 PM,7:00 PM,NOP,TOR,FSNO,150.0,1.2,1.8,8.0,,TSN2,,,,,,,TSN2
2015-16,766,Mon,2014-02-10,7:30 PM,7:30 PM,SAS,DET,FSSW-SA,135.0,7.5,11.0,68.0,,FSD,150.0,2.6,4,48,67,,
2015-16,767,Mon,2014-02-10,8:00 PM,7:00 PM,BOS,MIL,CSN-NE,150.0,2,3.0,48.0,57.0,FSNWI,150.0,0.4,1,3,,,
2015-16,768,Mon,2014-02-10,8:00 PM,7:00 PM,HOU,MIN,CSN-H,150.0,1.2,2.0,28.0,35.0,FSNN-MIN,150.0,1.7,3,30,35,NBA TV,
2015-16,769,Mon,2014-02-10,10:30 PM,7:30 PM,PHI,GSW,CSN-P,150.0,0.4,1.0,13.0,22.0,CSN-BA,150.0,3.3,5,82,109,,
2015-16,770,Tue,2014-02-11,7:00 PM,7:00 PM,DAL,CHA,FSSW-DAL,135.0,1.4,2.0,37.0,46.0,SSO-CHA,150.0,0.5,1,5.8,6.9,,
2015-16,771,Tue,2014-02-11,7:00 PM,7:00 PM,SAC,CLE,CSN-S,165.0,0.9,2.0,13.0,11.0,FSO,150.0,3.8,6,56,67,NBA TV,
2015-16,772,Tue,2014-02-11,8:00 PM,7:00 PM,ATL,CHI,FSS-ATL,135.0,0.9,1.0,21.0,32.0,CSN-C,135.0,3,5,105,128,,
2015-16,773,Tue,2014-02-11,8:00 PM,7:00 PM,WAS,MEM,CSN-W,150.0,1.2,2.0,29.0,32.0,SSO-MEM,150.0,3.4,5,23,,,
2015-16,774,Tue,2014-02-11,9:00 PM,7:00 PM,MIA,PHX,SunSpM,165.0,7,11.0,117.0,164.0,FSA,150.0,3.5,6,66,100,,
2015-16,775,Tue,2014-02-11,10:00 PM,7:00 PM,OKC,POR,FSOK,165.0,7.9,15.0,58.0,,CSN-POR,165.0,6,9,71,109,NBA TV,
2015-16,776,Tue,2014-02-11,10:30 PM,7:30 PM,UTA,LAL,ROOT,150.0,3.3,6.0,30.0,,TWC SN/TWC D,135.0,1.9,3,105,130,,
2015-16,777,Wed,2014-02-12,7:00 PM,7:00 PM,DAL,IND,FSSW-DAL,150.0,2.1,4.0,56.0,77.0,FSI,150.0,4.7,7,51,,,
2015-16,778,Wed,2014-02-12,7:00 PM,7:00 PM,MEM,ORL,SSO-MEM,150.0,2.8,4.0,19.0,,FSFL,150.0,1.1,2,16,18,,
2015-16,779,Wed,2014-02-12,7:00 PM,7:00 PM,ATL,TOR,FSS-ATL,135.0,0.9,1.0,21.0,25.0,TSN2,,,,,,,TSN2
2015-16,780,Wed,2014-02-12,7:30 PM,7:30 PM,SAS,BOS,FSSW-SA,135.0,6.3,10.0,57.0,,CSN-NE,135.0,2.5,4,61,83,,
2015-16,781,Wed,2014-02-12,7:30 PM,7:30 PM,CHA,BRK,SSO-CHA,150.0,0.47,1.0,5.1,6.2,YES,135.0,0.5,1,37,66,,
2015-16,782,Wed,2014-02-12,7:30 PM,7:30 PM,CLE,DET,FSO,150.0,3.2,5.0,47.0,61.0,FSD,150.0,2.3,4,43,53,,
2015-16,783,Wed,2014-02-12,7:30 PM,7:30 PM,SAC,NYK,CSN-S,180.0,2.1,4.0,29.0,34.0,MSG,165.0,2.4,4,181,249,NBA TV,
2015-16,784,Wed,2014-02-12,8:00 PM,7:00 PM,WAS,HOU,CSN-W,165.0,1.4,2.0,33.0,38.0,CSN-H,165.0,1.2,2,28,43,,
2015-16,785,Wed,2014-02-12,8:00 PM,7:00 PM,NOP,MIL,FSNO,150.0,2,3.0,13.0,,FSNWI,150.0,0.2,,1,,,
2015-16,786,Wed,2014-02-12,8:00 PM,7:00 PM,DEN,MIN,ASE,150.0,0.5,1.0,7.0,11.0,FSNN-MIN,150.0,1.8,3,31,38,,
2015-16,787,Wed,2014-02-12,9:00 PM,7:00 PM,PHI,UTA,CSN-P,150.0,0.4,1.0,13.0,20.0,ROOT,150.0,3.8,7,34,,,
